Entity1|Entity2
106666|159446
118181|252259
250590|272710
48785|245050
81636|139882
219158|260217
31732|87632
238262|247407
36536|213199
124409|259628
161977|287195
194238|230937
25061|117037
50833|75081
200025|275374
73633|279799
194056|246047
4106|283485
137913|187380
187224|288805
106740|153616
244351|265901
35700|282683
61532|235812
137592|214387
48682|253773
4472|253116
87340|190933
42259|262569
156406|225696
206337|275284
181946|203083
130414|285865
106870|142833
106361|185078
73881|259454
38436|55588
349|71062
11238|215836
106370|184357
4330|264942
6722|66409
18967|98666
80692|218387
75249|145861
18479|139158
174551|292534
130777|255690
30074|225304
44451|80598
86444|265252
30597|181919
99597|222239
117781|285816
36124|247449
48674|254366
3919|299084
10415|284212
37647|121141
131413|202996
218702|297641
50419|109539
288190|297282
38046|88031
156932|181979
182002|198354
6|99583
112609|190834
168825|243442
31573|101007
29498|273221
43625|149240
4865|220581
23063|282990
54840|266915
75253|145465
200652|222945
5330|182007
23574|240585
10238|298946
93517|202429
281952|290689
38630|39533
100163|175318
107015|130880
263124|280609
50692|86913
67381|274586
194498|209718
49379|196040
118187|251974
212893|255577
35992|258581
674|44200
54768|273068
107030|129432
150019|231417
131232|217856
125941|132710
86931|224993
92910|253013
161997|285857
42755|221508
81471|153856
25746|60374
73404|299128
37450|137537
106584|166464
204|83241
80558|229627
87066|213750
118865|195718
206574|255797
50703|86202
76012|82676
213243|226533
86303|277081
126008|127127
50684|87785
17259|240533
67624|254535
93909|170052
231511|283215
100790|123111
112179|226417
75123|156417
256984|266013
119020|182888
218906|280833
168898|237255
69084|133338
67296|281729
156113|249838
93225|226807
181028|279078
119367|154134
188047|220759
94248|141890
67853|235561
69749|78191
275601|293676
36798|191715
16974|264267
156376|228052
136785|281246
13414|35445
62003|196798
125943|132579
150892|158930
7159|30335
13012|68813
23091|280817
48912|234799
218894|281854
150858|161762
42698|226279
137057|259038
269265|295990
124724|234091
63553|68323
194130|240638
38508|49881
156261|237991
174471|299474
11000|235838
928|23260
206525|260484
29436|278518
69693|83027
174471|299426
138380|149204
42058|279490
155873|270234
63223|95744
155694|285082
23544|243271
56611|120238
24647|151727
124966|213984
225585|251343
94209|145303
37619|123618
118904|192860
43025|199199
30429|196112
162274|263242
18220|160897
150776|168892
69135|129244
55485|213608
69025|138380
168490|271519
168168|298246
150573|185752
42030|281900
4673|236755
75123|156554
162329|258568
24523|162115
63428|78613
16677|289008
37175|160563
155904|267581
175281|232184
36693|200571
31765|85277
225000|299948
125216|193287
42704|225933
36822|189853
25973|41729
56956|91537
138504|138953
124861|222768
130654|266246
118814|200404
38190|76287
162636|233131
37008|174398
124912|218355
156427|224090
30620|180408
10370|288270
94202|146060
87896|145167
194228|232385
61985|198594
36014|257008
80895|201941
88094|128736
86632|250088
18398|146235
80906|201054
144621|155379
44641|65233
107284|108600
69348|111736
54746|275139
62126|186879
13117|60265
113281|135130
31331|121405
212785|265328
69548|95190
232085|236256
99070|266092
61251|259555
75419|132143
69636|87881
138506|138624
44224|99820
149697|258431
150473|194027
231553|280416
157135|165366
237945|274159
56134|159864
256742|286866
188233|205615
7135|32538
98790|289373
86128|291855
74973|169132
269513|275456
68116|213936
17483|222232
269353|288735
131162|223985
187350|278890
56339|142856
36507|216142
125284|187570
131965|157285
13219|51896
17131|251497
56727|110677
118420|232995
93168|231791
199871|288665
74059|244954
118321|241204
100234|169553
156982|177989
119739|123508
68753|161095
915|24558
5587|161079
69569|93373
150953|154125
113019|156971
275613|293458
4808|225722
138492|139834
30003|231744
93859|174656
212742|268480
162887|212589
137822|195806
168674|256567
244059|290642
144593|158094
111616|273698
92988|246939
4833|223691
112170|227726
237920|275882
81282|169964
100157|176253
4495|251760
11251|215309
219451|235955
73881|259918
69124|130502
24399|172563
48384|279053
50968|64590
23375|257565
6112|117558
137546|218773
18324|152576
138135|169884
25139|111231
851|29951
118655|213843
213186|231695
112389|209622
263029|288966
23758|225852
42855|213689
5300|184967
162457|248229
105089|291218
99277|249340
100371|158538
25393|90161
200415|243108
131042|234329
6439|90459
157036|173882
63032|111742
17640|209379
188178|210529
10608|268741
17264|240590
187362|278262
6700|68797
25734|61816
199893|286464
12261|131553
5390|177531
212797|263995
238294|244873
106502|173985
23676|232645
181159|268813
131008|237112
156635|207085
143252|269271
244364|265453
49624|176225
75963|87279
73640|280092
5459|171857
3962|296111
144389|174885
7413|9667
29908|239772
232043|239527
105886|224894
124044|290628
94638|110102
68524|180433
150447|196432
250356|292466
288196|297441
23169|274795
18378|148221
75566|120153
54788|271839
225882|226646
92463|290588
4180|278067
123949|298606
111783|259798
80451|238987
193742|272904
263121|281469
56878|98363
118814|200508
73945|254712
155981|261317
219019|271961
18682|122977
29466|276517
194031|248900
118172|253774
73532|289003
163434|166993
42080|278108
4747|231032
29455|277389
87337|191719
50296|120415
55429|218673
93795|180004
169694|171741
11222|217915
67626|254897
200804|210985
79725|299238
50760|81917
150339|205340
219054|269092
219057|268833
93685|189109
143839|220564
150092|226240
225351|271298
256753|286412
7430|8369
17816|194924
63555|68673
144265|185580
200405|244644
36368|227988
144032|204909
206462|266201
150542|188917
231716|267263
17470|223679
80500|235085
54948|258773
50912|69491
10434|283355
86709|244022
94747|101155
42417|250180
43779|137251
16741|284224
131463|199624
155635|290405
175454|218326
168785|247538
23298|264296
130430|285356
175881|182883
43795|135906
50307|119610
187596|259104
57011|87475
87884|146461
6289|103162
162669|230867
63317|88352
81038|190411
55795|188418
11786|171222
113242|139107
56926|94538
181110|273120
219511|231811
117698|293552
81098|185384
162499|245001
194220|233580
119422|150452
36283|235083
67330|279579
19257|75399
163408|169567
63166|101086
106537|171106
163139|191805
136856|276113
144496|166279
194282|228409
12320|126941
174699|280925
118474|228909
99403|238944
137122|254017
163089|195940
42506|242962
35874|269101
219544|229139
7119|34351
87421|185067
57226|69842
49981|146878
156109|251030
17451|225379
80627|224664
7065|38823
174831|269933
142889|299627
6765|63741
162961|206513
199908|286076
101013|105376
213004|247708
12468|114722
43401|168741
155899|268383
31275|126626
238063|264974
44791|53357
68301|199087
212894|256858
175878|182959
150722|173788
55247|234032
25217|105116
106150|203317
11599|186883
38163|79188
87909|144484
23259|267635
105471|259695
88083|130041
26148|27851
131477|198320
112289|218069
175903|180907
194330|224319
68749|161942
4081|286587
87192|204003
23410|255110
30773|168261
61800|214418
4988|211299
144136|196176
12353|124319
113189|143672
100431|153992
4515|250573
206455|266538
93735|185450
19016|95576
19379|65444
61760|217898
61671|225285
269586|269638
106229|197082
144381|176184
13045|66925
131947|159601
87283|196660
61685|224175
188008|225195
75266|145486
149821|249034
75908|92201
13258|49228
62031|195440
29269|293244
6388|95183
19490|56309
162955|207392
125379|180558
43593|152948
162827|218022
137819|196628
194197|235791
181110|273409
94777|98905
99151|260306
194250|231385
113147|147229
131143|226457
156740|198951
142956|294528
74895|176252
118459|230596
25611|72531
131651|184246
12494|112722
168555|266915
237745|290967
23472|250079
54984|255983
67365|276950
31078|143081
29674|259614
168664|257860
194383|220300
25947|44657
168586|264337
168272|290400
49695|170699
118328|241509
98870|283668
143778|226269
1095|10263
119274|162979
93576|198541
144666|152568
37312|150036
150686|177066
75383|135923
168418|278199
168752|250465
35972|261262
168567|265824
155905|268178
81421|159076
132269|132802
48630|259253
48492|270707
117750|289259
112697|184369
38447|55820
16949|267250
38641|39724
54507|295751
157021|175569
42728|224770
51062|57408
169207|212747
168230|293838
143598|241043
56098|163720
175718|196569
118497|227301
81129|183259
37965|95787
212440|294207
107000|132984
781|36382
18767|116400
30433|196672
44090|111701
44438|82818
119112|176239
163480|163783
174690|281853
144291|183619
200052|273861
12877|81028
30932|155336
4346|264790
10471|280728
5579|162453
50631|93103
105321|272366
106388|183806
194142|240212
118925|191792
182023|197478
25968|43031
193834|265749
187592|259555
60999|281173
131064|232831
218873|284636
149785|251828
32351|37528
156212|242666
225549|254780
38338|64891
31344|121135
193648|281181
130907|245874
50314|119454
212654|276517
105684|242265
149447|280286
130439|285060
82164|97517
256612|298626
48773|247498
23159|276277
105704|240874
113171|145428
238109|261495
24570|159174
163199|187450
5941|132495
155660|288922
6842|57700
131253|217512
4919|217314
55219|236782
31880|76734
100892|116015
263320|266186
263250|272002
48480|271845
12809|86768
11211|219400
18691|122841
25161|110082
18317|153886
169290|206231
112414|208266
81980|112776
19607|46804
155931|266463
163242|183917
149391|284990
137474|225414
25364|93245
156735|199716
93471|207573
48537|267138
175740|195146
73571|286379
86821|235221
169086|223074
269372|288070
13636|18155
124110|286140
143023|289238
36461|220868
11247|216444
225436|264822
41921|291960
149312|291447
187364|278880
29560|269353
5334|182928
56613|121017
169013|229162
56032|169258
54910|262384
106938|138562
99090|265647
5337|182697
105204|282472
119621|134451
49448|191445
149332|289810
132033|152808
143147|278907
200463|240443
43740|140954
5348|181797
54517|295010
131880|165498
124933|217825
269495|277872
161881|296732
79801|293781
86054|299078
193985|253568
142991|291703
112343|214021
50971|65193
80750|215025
219409|240809
212811|264144
4608|243262
17414|228924
42151|272926
4175|279189
187188|293428
88441|100947
88055|132967
68984|143018
69704|83263
124897|220605
231816|259600
99733|212095
93391|214351
67742|246098
155598|293967
62207|181211
48752|249420
206338|277163
13300|46130
13435|34974
180946|287154
55481|215085
43336|174643
106547|170866
19559|50948
44755|56865
49059|223841
42896|211160
199894|287771
143699|232976
94751|101420
11636|184315
30435|196820
107189|117598
150026|232072
207112|212971
131119|228519
67212|290032
111569|278358
244097|288926
231473|288127
118566|221880
275562|298714
31410|115911
149979|235988
17405|229756
29460|277754
118409|235217
99867|201316
6218|109734
200875|205880
124504|253643
867|29593
4299|269033
187412|275206
48894|237730
42086|278448
93953|167855
6497|86597
162624|235440
18706|121807
35914|266422
82301|86371
193889|261901
43906|127373
231367|296478
100934|112792
11973|156417
106311|190787
81600|144549
155933|266552
168827|244908
100919|114052
31518|107000
168720|253782
212456|293307
174618|288473
42757|222837
180807|299075
194106|243837
131592|189704
156953|181797
212895|256863
180826|297510
206833|235726
75573|120490
16628|294347
156393|228267
244097|288556
51028|60556
31825|81567
112336|215085
12112|144916
23765|226284
86767|239917
55690|197914
107161|120314
4237|274292
157146|165693
37932|99088
23004|289517
111944|247386
56272|149759
42192|269805
112658|188133
6062|122812
25745|62033
106544|171310
81908|119160
100489|149582
49389|196771
37874|103897
112145|230700
149418|282849
168911|237769
87060|215799
42238|265958
44615|68665
49672|173294
99277|250197
99343|244716
80353|248199
131470|199604
119672|130278
86672|247990
155790|278292
43377|171392
5843|141034
194076|246224
206935|227363
17626|211610
73929|257109
54986|256535
31|99153
42554|239822
6805|61216
244062|291622
50662|91030
94171|149852
69149|129484
206742|243397
87577|172868
69251|121020
86900|229058
37026|174334
98867|284270
169192|214392
143779|226612
119660|131296
11973|156554
23604|239806
24166|193166
11211|219842
68730|164302
231989|245050
175027|254366
68730|164305
29532|272016
169121|220318
106310|190805
193837|266017
113168|145901
80486|237097
32221|48856
75362|138095
4013|292988
11938|159491
19212|80034
86545|258704
174634|287461
7056|40447
181538|238729
6693|70577
5436|174906
73460|296173
87966|140767
63443|78992
244548|251849
875|29186
75717|108851
75739|107032
94822|95989
155855|273242
73737|273145
168730|253227
118013|268376
87345|192276
49565|182302
49756|166456
130473|282710
225758|238511
87291|196760
225245|281096
250743|262011
194286|229186
99233|254238
132270|133589
288279|292208
31697|92401
18765|117197
212555|285856
73627|282247
156249|240457
31118|140536
32382|35629
124372|264915
113201|143488
13578|23459
50453|108515
56173|158056
169194|214610
231856|256782
5549|165607
175741|195540
281974|291216
25620|72612
200925|202583
17176|249171
13528|27658
49324|202238
150085|227814
168697|255907
44047|115991
22945|294589
250829|254809
231755|265128
231938|249946
57298|64712
55936|177748
162499|246036
181281|259929
16641|293610
6052|123898
69838|72620
256843|280096
62120|188914
18575|133066
4213|276553
25071|118240
50577|98426
112715|183686
200120|269472
88176|123432
149740|256392
62252|178005
80679|221373
62626|146970
111432|290182
24027|204854
11648|183755
187803|242859
35574|295015
12985|72782
62942|120720
162988|205387
206349|276769
31362|120420
238227|252398
23690|232903
156558|214681
149764|254303
42461|247789
31503|108709
55017|254103
238386|239209
12041|151189
57191|73678
275648|292123
150019|233153
200336|251599
130582|273653
193890|261889
137295|240753
238008|270566
86987|222077
163469|165405
54695|280868
73620|282923
48939|234325
162050|283187
17636|211110
29420|281572
86450|266634
130954|242727
44105|111297
150669|179229
25780|59419
5111|202122
80746|215769
88315|111822
42|98562
157185|162693
22915|297291
749|39883
169635|178340
150947|156560
119259|165169
99550|228149
10647|266955
168822|245800
86|94934
113007|159784
68645|171752
75691|111218
257053|262309
146|89964
5451|173948
143259|270333
75304|143342
49843|159491
5114|201907
56608|122300
136992|266178
29459|278420
456|64254
63068|110386
67187|292794
106255|195963
24885|133774
32332|40039
67162|294797
23809|223153
168546|268659
181249|262908
150930|157905
200093|271361
187342|281486
55648|201869
88585|89588
136780|283900
131884|165953
156543|216313
5019|209850
24805|140501
105559|253765
25911|48705
80477|238263
257073|260560
112171|229246
169241|210957
17553|218082
117965|272623
231564|280711
105479|260422
194195|236946
24975|126340
169479|191252
29417|281957
87965|141011
175658|202642
56807|105696
138135|171401
194302|228060
11217|219713
61270|259554
35605|292632
951|23234
106216|199271
87026|218927
56292|148465
63594|66664
62205|181951
61854|211084
105237|280516
11869|165605
50460|108232
5099|203232
144555|162801
24044|203710
35923|266350
54519|295770
144525|165159
81275|172195
56844|102788
149638|265086
42664|231121
42110|277103
118479|229772
131199|222634
124042|292383
44436|84030
188040|223450
61387|250049
194414|218709
281987|290038
37436|140748
238144|258915
18416|146555
144601|158804
175609|206655
24768|143615
4806|227622
67591|259395
35747|280916
31602|100672
73756|271931
156584|212783
24214|189675
181421|248494
55023|253865
42578|238329
68010|224530
144019|207204
37827|108370
5299|186729
56382|141104
29900|241995
56843|102844
76057|80907
125813|145404
3985|295806
119191|170787
199750|299995
118554|223646
99587|225055
23340|262193
181856|212375
48377|281253
4448|257417
117770|289020
42119|276506
29422|281754
99896|199684
194291|229323
30792|168042
174508|298441
131347|210717
162626|236028
112038|240473
93990|165553
87848|151057
168847|243973
30202|217031
225210|284499
75473|129577
182090|193383
219050|271544
74081|245121
138327|155628
80844|208091
130755|259845
281988|290598
150049|231405
63232|96948
29355|287388
61652|228089
156869|189512
22985|291816
5155|198818
61501|240602
92751|268336
86959|224776
168765|250726
31340|122650
143456|254307
18305|155976
200156|266928
25978|43347
181585|235238
67555|262465
125415|178819
36845|189988
56884|99559
141|90712
118341|241720
99317|247845
86892|230301
99092|266518
125076|206971
48617|261452
4838|225166
181197|267465
48669|257137
94358|134918
181042|280319
68453|188090
119361|156839
56430|137408
42634|233889
88407|104801
294566|295372
105335|272399
194191|237493
155836|275188
82145|100243
181694|226177
194536|208852
187882|236835
218906|283580
149454|280616
238151|259137
94811|97538
162261|266202
101065|102546
263090|286429
200136|268652
124372|265192
288311|290204
175271|234946
132281|133042
10843|251092
181374|252691
125801|146597
125219|194900
105293|275932
73797|268828
19497|57079
187194|293919
106043|213711
194403|219832
162083|280928
60969|284915
19940|20351
125724|153086
225052|297859
143040|288720
162320|261240
92777|266306
225072|296203
162429|252196
244618|246723
124060|291211
11147|225887
80976|197222
231705|269905
231367|297956
38633|41709
106929|140193
62927|122429
213368|219063
11540|193315
194128|242632
48877|239991
23077|284276
99616|222899
12408|121244
7184|30573
225615|251103
88115|128929
175023|255485
237735|293706
11238|218402
23700|232654
256637|297313
44155|107765
61661|227644
86597|255141
13600|22337
137776|201641
282004|289003
42187|271077
106300|192744
193583|288300
80015|277142
213144|237186
22979|292486
10491|280431
118920|193837
168563|267760
105772|236582
105938|222798
218726|298208
6465|90323
244367|267182
93660|193141
257058|262329
25985|43074
74239|232233
81152|182739
212925|255438
62031|196920
124364|266306
10709|262412
143765|228901
100888|117700
180881|293921
56771|109195
111383|295210
44486|80324
200916|203606
25231|105628
194018|252130
250481|283962
112245|223428
119037|183988
75112|159945
113395|127982
18019|180005
5058|207166
18224|162971
257035|264426
124656|241924
74062|247114
6927|52060
118932|192686
13196|56003
206842|236079
118779|205389
125640|160259
181732|223271
99505|232278
38099|86246
49243|209918
31066|145706
80551|232816
124187|280800
42924|210037
111768|263050
194142|241796
55704|197949
42839|217089
18909|106159
50312|121206
25734|63937
225269|279490
26135|30653
162686|231208
163030|202665
68374|194913
200584|231234
6081|122308
81573|147959
92420|296218
125497|172172
187504|268424
81824|127075
50712|87908
174881|267543
200085|272673
100467|152487
294532|297865
117792|287372
7339|17928
48438|276659
155728|284366
206654|251736
6257|107732
136610|298375
157156|165834
225890|227998
49214|212266
43756|141045
250804|257259
163320|178542
86917|228637
88454|101064
42253|265792
101026|106130
7402|12750
6559|82721
181149|272029
137317|240033
155557|299009
32410|34277
106820|149800
193654|282690
187544|265540
175556|211982
61694|225168
169309|206197
67235|289603
25634|72348
125743|152037
149|90483
269471|281485
43403|170414
17671|209049
187891|236723
36503|218826
118057|265741
35809|276426
68237|206420
7154|33383
269251|299720
57219|72344
225435|266366
99213|256934
99284|251041
156020|260601
212967|252649
168504|272913
31545|106130
56580|125281
86547|259511
88275|116085
4534|250874
218856|288177
188170|213507
10640|268343
75528|125503
218901|284449
19570|51450
5794|146295
19046|94930
49450|192795
68360|196111
136742|287803
206842|236776
149821|250747
24508|165873
130503|281310
213420|215126
4401|261919
193797|270745
99680|218221
244035|295474
169549|186201
125923|137180
5867|140258
57395|57675
131108|231109
156310|236463
62152|187127
11022|236675
75470|130292
187966|230394
117973|272555
6831|60274
5495|171161
162866|216518
100919|115156
106843|147744
61346|254201
43408|170140
37922|101183
131468|201081
49289|206351
69650|89233
48827|244703
87639|169022
50618|96057
149253|297830
206623|255030
218940|281316
213236|230465
112387|211914
55483|216570
67947|230623
138342|154777
68127|215671
137456|228313
31364|121190
67707|250535
19646|45228
112933|166647
124671|240990
13156|59663
143312|266660
38006|94301
92497|290066
50945|68827
206275|283969
231852|258267
43331|176586
181659|229522
80376|247533
124495|255617
12932|78280
112190|228343
4287|271523
61697|225029
149685|261920
124984|214984
200666|225251
26108|33217
137150|253780
31752|89054
175690|201101
137934|189071
44807|54156
138224|165007
62383|168258
193465|298653
206739|245008
187723|250929
25300|100379
16829|279133
124760|233937
118916|194645
31512|109066
181889|210879
187694|253350
238343|243310
56791|108117
94649|111620
803|36463
219520|232792
238186|256352
124522|253653
31024|149548
61594|233747
244218|279970
25930|48055
37350|148756
162242|268710
199924|286403
55767|193122
174722|281374
150803|169467
42836|217822
150297|211466
181603|234549
50126|136929
31597|102059
93032|245786
100720|132132
94275|142613
75491|128838
212605|282473
31215|133742
225539|257512
94650|111467
36220|242631
10818|253877
182104|192923
69633|90756
30247|214081
80455|241079
225381|270642
81161|182485
187987|228924
5860|141097
99366|244310
68374|195422
10593|272578
73633|283219
11471|199714
163252|184709
225238|282614
81842|126186
163260|184052
31112|142396
5992|130172
175045|254523
4491|254756
49158|217490
94109|156562
124406|263136
88151|126787
143507|250634
11572|191360
37998|95119
244092|290557
206759|243488
30667|179285
125584|165378
288199|299746
69661|88617
74539|208004
125511|171441
16837|278629
188219|209611
219218|257963
57119|81035
31892|77711
107141|123340
112625|192465
23891|217496
105522|257721
194386|222025
244548|252818
105798|234801
37139|166517
250426|289125
119797|121469
12916|79816
187929|233638
73453|298107
131991|157995
101026|106613
49715|171184
32354|39378
225515|259695
100358|162062
155708|286530
61075|276869
81136|184665
6538|84945
169005|231497
54851|269204
30189|219031
19780|34450
106928|141054
137415|232052
263224|275512
125919|137633
93282|225125
244435|262150
80913|203195
68357|196783
161933|294164
86872|232868
105470|262071
12043|152316
69788|78001
138438|147489
56369|143368
150567|189376
181725|224732
50587|98987
206444|270237
130405|289923
207030|221605
7283|23134
17361|235250
56773|109853
23344|262977
244002|298698
250573|277637
119515|145184
11103|230364
6208|112370
54696|282240
62938|122469
100789|126611
11917|162852
69460|105429
156025|260678
62245|179994
118278|247904
68971|146023
63413|83055
25755|62834
206142|295361
142973|295334
80853|208357
80172|264877
1043|16822
206423|272035
29257|296459
144288|186300
263122|284571
24083|201694
131297|215952
98861|286677
87011|221507
187336|283266
43766|140886
30822|166643
250572|277645
26003|42345
13668|17536
48780|248917
136984|268226
130889|249831
105813|233960
38392|62632
69693|86037
35604|294005
31545|106613
44579|73383
156790|197125
244414|264542
75168|155854
29216|299931
81533|151860
48705|255168
187362|281061
63350|88201
150934|158906
87481|182446
137577|218975
294528|299303
49401|197411
61918|207225
187596|261613
55469|218194
225717|243608
112421|209592
18517|139438
86685|248756
37991|95988
13452|35542
99546|229628
212449|296269
11045|235329
194700|196276
86706|246990
144549|164427
132195|141243
93517|205965
162156|275942
51150|52400
31831|82934
12309|130437
168504|273394
12364|125873
50073|141802
225538|258437
61523|240050
30349|205931
86130|294791
50801|81387
125180|199167
138116|174043
26189|26944
143100|284667
119101|179452
42058|282665
117728|293416
149686|262427
75072|163971
117691|296539
206379|275832
117667|298528
206727|246949
174606|291128
3995|296239
157077|173151
81424|161044
54782|275144
150481|196332
168979|233868
43965|124484
75125|159589
5251|192000
74590|203998
156552|216744
194245|233967
124198|280778
119204|170936
80232|259996
16886|274852
149568|272132
42279|264404
13|102474
26004|42347
155584|297104
38342|66884
36083|254381
12840|86430
16747|286434
81136|184915
269395|288362
269553|275252
73985|254177
63401|84089
30890|161116
168935|237546
50728|87390
50225|129144
12448|118954
23040|288383
136601|299858
80100|270921
149778|254727
231727|269113
244599|248902
19456|61628
144624|158602
42246|267245
29817|250246
181835|215856
29544|272912
106965|138539
67191|293978
87537|178149
175704|200464
25809|58646
199771|299582
30949|156268
213035|247270
194413|220456
6610|79275
29870|245819
200039|277356
31217|134038
17159|252292
162563|242574
131737|179621
137497|225808
32180|54101
42280|264366
131638|187828
99602|225416
175369|228184
30797|168984
119035|185374
5817|145138
4782|231031
74577|205190
62073|194434
193809|270547
181518|242129
984|21996
44626|69747
219438|240134
32045|65414
62917|124359
25250|105109
87052|218348
6457|92026
24180|193922
156974|182092
168224|296959
269534|276441
43681|148163
49966|150761
206458|268939
5908|137633
232088|238764
49331|203472
61921|207068
225094|294990
80312|253667
137796|200904
44321|95145
48404|280549
81391|164109
206321|280332
30770|171275
232064|240833
12316|130086
16998|265764
124388|265199
82285|89915
155766|282288
161908|296787
12838|86750
112108|235818
18751|120249
68690|169680
19279|76478
87914|146965
250461|286813
213043|246728
144640|157108
112935|167226
175752|196310
112594|195500
156263|241083
87881|149690
194340|226357
32151|56640
93696|191321
87626|170845
144327|183183
258|82372
219652|222507
38147|83342
200212|263164
36250|240791
18002|182487
200742|219172
36401|228264
193919|261271
73813|268747
68717|167371
200666|225489
69678|87613
37877|105761
80820|211452
68112|217590
6905|54993
68398|193904
24383|177147
57088|84048
55545|212103
244313|272789
24424|173757
118436|234978
105577|253703
74506|211201
219174|262196
112491|204419
551|58111
105476|262368
92992|249946
231481|289863
43406|171200
43940|126883
6881|57036
42469|248964
49497|189988
105076|295580
118447|234344
43688|147781
130404|290487
5650|159218
175101|250726
68619|175748
49670|175644
144537|166032
112961|165425
181095|277527
55824|189164
68072|221141
60976|285819
225755|240827
87091|215393
11411|205351
124157|284794
80717|220121
92501|290641
93101|240828
124998|215003
18560|136310
69494|103016
23545|246874
225717|244070
124777|233304
124702|239530
99036|272686
193525|294347
54995|257889
150015|235674
150377|205632
188339|200499
225697|245692
244478|259728
187725|251438
111355|298795
80626|227644
81498|155272
187939|233660
138128|173611
175216|241083
138304|159007
547|58583
200764|218048
156445|226200
81473|157579
150671|181154
74444|216639
75473|131233
50647|94668
5489|172715
86834|236871
156023|261254
61196|267679
100570|145190
17272|243300
257077|262762
74341|225203
4178|281545
61636|231161
112005|244652
193935|260228
81513|154214
4495|255224
12246|136172
29242|298434
218892|286364
175828|190217
149864|248046
49901|156500
23793|226412
269280|298391
50558|101976
105205|284817
219114|267919
106657|164298
23915|216293
49533|187055
94240|146403
181937|207473
149990|237610
36066|256323
12270|134214
68967|146880
92926|255457
69270|121784
36437|225513
57317|65288
106970|138330
74743|191771
131058|236144
187829|242677
48175|299797
81113|187352
23489|251622
131846|170751
76000|87449
10356|293102
99010|274745
62852|130179
175397|225983
5527|169646
194655|200902
125416|180498
174553|296498
244406|265418
50262|126735
162190|274008
32370|38888
105570|254830
169280|209828
56159|161573
54978|259601
50375|117368
49337|203526
61169|270062
181844|215598
288262|295430
225276|280311
48525|270932
43351|175996
50252|127599
19770|36092
130416|289773
82328|86709
26117|33563
112922|168930
56342|146419
100425|157619
106369|188568
130733|263541
130372|293508
73856|265544
68758|164369
111508|286336
80042|276390
131490|200699
25243|106185
36020|260264
68117|217565
13135|62537
82298|89157
19755|37417
244537|254596
18394|150386
48243|294269
237904|280843
112447|208429
68339|199177
42401|254915
117897|280353
92781|267605
6240|110591
244315|273007
156277|240485
50413|114179
163179|191901
144636|157996
37212|161412
118942|193411
199888|290489
55409|223941
244192|283318
29865|246928
112216|227357
4754|233949
12394|124107
112370|214583
80093|272324
150721|177263
12792|91117
168289|292001
275790|282154
143402|260475
11646|186270
157268|158054
42182|273254
144070|205018
74836|184344
62103|192559
12345|128237
50440|112032
17763|202837
80586|231382
119416|154105
25346|97780
29669|263251
193915|262119
144490|170141
125084|207951
17040|262889
237839|286366
73446|299675
162380|258105
24324|182567
37194|162918
155824|277961
19789|34707
37081|172301
181523|242071
11654|185619
55042|254391
174767|278521
42848|217927
144096|203193
10286|299207
68215|209756
150657|182940
38255|74979
57343|63547
16973|268478
193996|255849
157138|169319
137512|225358
11103|231388
49597|182198
111895|254430
200970|201350
143009|293385
150045|233755
50060|143780
74047|249976
23626|240552
67771|246653
24399|176397
80275|257341
67155|297773
16823|280950
188439|192750
75227|152050
75805|104074
143060|289134
17411|232145
49451|194343
25486|86187
131807|174577
6024|128698
7075|41465
7246|27272
111800|262312
106574|171807
13236|54422
137058|263119
74333|226212
62586|152626
162698|232037
67641|257328
138367|154452
124993|215935
244483|259863
22945|297187
69661|89660
94107|157824
50042|145195
86925|229651
50798|82454
106758|156570
24083|202680
150623|185722
4653|242551
510|62129
75923|94210
50121|138654
94070|160885
68742|165990
149337|292469
119739|127733
74923|177213
19023|98412
13631|21658
181594|236560
188302|204065
12223|138527
219249|257118
181718|226255
124129|287623
131535|197208
112340|217336
13440|37556
137106|258945
55087|250931
16786|284135
23488|252166
24165|195984
62909|126008
112269|223241
150779|172687
43567|158479
250434|290315
136678|294454
193864|266667
256743|290957
149450|283007
23948|213951
263236|276359
80282|256894
17726|206147
11820|172060
10671|267424
111931|251296
50923|72289
238415|239240
213250|230816
156779|199008
137122|257577
22934|298139
38207|79041
193731|277677
237939|278862
107218|118233
49303|206643
30244|215778
1103|13001
130470|285487
62226|182627
23584|244266
32354|40642
54671|285384
155732|285802
17040|263099
87265|201552
187794|246126
93593|200623
113201|145924
99542|231062
194723|195316
68770|163751
19873|28008
106860|147973
50148|136540
24378|178328
112513|203056
699|46576
275782|283523
57144|80171
150834|168102
68617|176471
62876|128697
118159|258729
100516|150520
80259|258963
49652|177865
150378|206344
17463|228067
144620|159943
100214|175600
162172|276014
180958|289702
131077|235444
30651|182067
86631|254375
163108|198339
200163|268068
144010|210567
87426|188369
68771|163908
213116|241575
37428|143837
17950|187678
31806|86175
232101|238656
113547|117559
193736|277642
138056|180438
25798|60556
156485|223799
38097|88400
94520|123832
67637|257937
150761|174494
131194|225783
48321|288288
162037|287157
31171|138977
99535|232021
156286|240224
61911|208882
212851|263581
12947|78658
169320|206956
193564|291891
118|94907
67652|256711
130665|269655
86|97585
75073|165024
119418|154620
263233|276147
93344|221377
80526|236712
74993|171676
36306|237015
256803|285715
68332|200437
143686|237343
256805|285539
143576|246479
42442|252121
44731|62133
88617|89660
225238|284147
231781|265374
56973|94662
38118|86711
143596|244802
29412|284991
38254|75399
74138|242804
62150|189280
