Entity1|Entity2
3407|12358
44021|49328
838|28985
6928|47795
31472|42290
42499|44582
14114|41205
15588|49914
3060|41178
1036|12564
26752|40854
33137|35195
12616|34450
603|48506
12059|15144
6479|19541
11304|12287
986|16715
17194|47693
3901|36915
2292|39402
15090|25762
11047|33640
5849|6323
31591|32383
18208|29111
37814|40189
6478|19645
25870|48489
16759|18289
3925|34949
14301|25695
1676|25015
17487|23410
32966|49345
8941|11839
152|20435
5005|10852
8817|22154
20528|33200
8742|28375
33918|35952
12075|13894
268|10820
6916|48866
16694|23741
21906|49887
788|33197
4558|47972
2473|24420
29098|42800
19865|22684
24579|24666
31588|32751
7204|24977
9313|46537
22114|32608
28409|34466
6993|42485
33938|34301
8049|20370
18150|33996
3772|47693
7308|16351
44026|48932
1022|13810
16474|42027
25114|45765
8887|16395
8941|11913
43255|47384
1683|24494
612|47852
202|16346
34602|44701
42482|46007
43292|44304
31451|44082
3004|45925
25159|42042
44051|46846
29167|37130
3244|26017
3338|18218
21301|34636
41710|44662
21979|43895
4114|19352
35462|38927
1695|23527
2603|13709
11092|30011
32297|39499
9642|19285
5382|45207
19753|32081
10352|25914
33001|46553
11953|24119
29220|32706
14979|35106
7748|45456
4009|28104
47205|47274
759|35716
28242|48362
27570|38601
9295|48123
12612|34948
25121|45261
33827|43547
1949|2496
7695|49873
20388|44933
21971|44617
40175|41055
6301|34507
45608|48844
19102|20583
33844|42234
9395|39855
40133|44529
27513|43429
2625|11942
4981|13003
33940|34225
11687|46253
2387|31709
1535|36885
2692|6395
18786|46869
10477|15604
17517|21116
28375|37358
7284|18475
41741|42114
4986|12604
10110|46056
7385|10113
3111|37171
4206|11818
11010|36917
23743|28635
18950|33235
15115|23908
3362|16352
31440|45209
22000|42288
1928|4304
18871|39849
10242|35142
24582|24597
43250|48031
16448|44346
36266|37890
28392|36061
10140|43626
36145|47926
19072|23151
8682|33566
29181|36118
28441|32005
19742|33063
18944|33763
27641|32863
8722|30236
2641|10680
22210|24887
17295|39609
32242|44147
8590|41221
3340|18211
16474|42214
8743|28518
19761|31547
203|16441
24343|44405
3367|15972
35368|46828
18165|32935
20374|46197
719|39153
13592|19286
7170|28000
15150|21016
6420|24740
15051|29245
25137|44059
14272|28367
18885|38697
10214|37504
15629|46846
13504|26616
37747|46092
28377|37363
21365|29510
3492|5630
5601|27187
11719|43706
33095|38976
22139|30798
40132|44725
43259|47340
11030|35354
9634|20148
20410|43233
32213|46670
20363|47123
7162|28708
3945|33584
11193|21817
17494|23157
5789|11619
18100|38402
36246|39561
2382|32249
36218|41879
12055|15848
6393|27021
17260|42581
19638|41812
41710|44798
16518|38614
21969|44938
23016|23576
18854|41338
22046|38550
1381|49810
19622|43128
24396|40084
10206|38240
9285|49148
19555|48683
3509|4267
12827|17292
8595|40873
29174|36727
33072|40870
15810|31887
8978|9113
4583|46204
4882|21400
17236|44608
31560|35374
1389|49181
4628|42491
40153|43053
13577|20599
8613|39425
36988|43602
6974|44390
7709|48919
14232|31780
26089|30736
26872|31283
13462|30151
24504|31219
14852|45853
8672|34514
27611|35482
26792|37926
23728|30034
897|24497
18033|44023
5847|6870
17532|20064
3347|17752
25894|46867
27697|28298
28268|46441
2344|35479
29860|45377
46423|46909
33760|49347
34696|37221
1076|9654
4286|5381
34664|39869
3217|28572
2980|48237
12761|22836
26000|38163
4872|22282
25276|32726
1462|43177
28304|43552
7016|40937
19672|39081
7303|17122
3850|41579
18976|31306
1412|47335
3991|29888
24515|30362
10299|30620
67|27900
1779|16876
6459|21662
13370|37854
37754|45630
8170|10707
40894|47154
14961|36872
19593|45627
36947|47049
3904|37125
19898|20363
24485|32806
6540|14956
5077|5298
3850|41618
12840|16357
15203|16835
44052|47150
28308|43193
10234|36050
2531|20030
22001|42412
24453|35478
32360|34556
26912|28000
11990|21358
12849|15631
10505|13570
33939|34653
22734|47150
20651|23424
21967|45274
7109|33288
36957|46327
33060|42075
26074|32095
36222|41798
5748|15197
2253|43135
35404|44156
7364|12144
36163|46692
20595|28062
2210|46720
25109|46612
12632|33678
31528|38134
22784|43033
19692|37530
20452|39985
14037|48141
19829|26148
8814|22877
1064|10775
11718|44013
14824|48356
42513|43877
9358|43286
1512|39129
15790|33687
37722|48311
34682|38510
7261|20727
33842|42687
19716|35511
29886|43363
17519|21263
15751|36932
10985|39303
27587|37571
36166|46493
30673|43655
12068|14984
5507|35251
16534|37519
7014|41244
34580|47050
29895|42698
14396|18375
16690|24586
3034|43899
26064|32989
20598|27892
37705|49816
2740|2780
8718|30902
852|28409
8184|9676
71|27703
15996|16636
37736|47252
4172|15000
24506|31248
35468|38893
10943|42820
3948|33601
10926|44260
33022|45264
34577|47273
21275|37274
5435|41263
8624|38716
891|25192
14852|46099
6204|42960
11150|25655
34715|35837
15088|26486
11720|43884
14106|42451
23726|30432
46394|49502
685|42308
1751|19365
24432|37356
14233|31924
26082|31549
822|30946
11295|13664
13386|36729
12647|32528
11260|16566
988|17175
17298|39722
4546|49545
3407|13010
23733|29893
15694|41777
1130|5395
13413|34466
29261|29855
9368|42551
36210|42915
8076|18703
6391|27484
5511|34993
949|20431
29229|32464
4026|27190
39315|47314
3999|29439
15044|30222
14296|26774
17422|29455
29880|43978
45606|49436
10484|15486
39284|49871
27665|31228
10101|47270
6440|23454
44089|44269
2716|4872
11163|24656
3319|20369
31437|45906
22034|39911
33839|43153
11171|24020
5583|29071
25304|30654
29961|37337
34714|36060
1899|7157
15178|19136
25189|40205
29989|35022
33802|46212
13504|27006
7065|37131
2430|28635
2439|27888
3775|48075
1004|15920
13431|33037
8554|44642
10104|47059
26057|33709
12475|46852
42519|43597
4036|26420
6430|24314
7933|30634
4131|18530
33150|34814
34554|49347
41750|41895
9362|43102
8523|47203
12081|14067
2513|21761
14975|36016
7262|20810
10168|41757
4892|20919
14036|48419
5439|41050
31602|32195
33943|34507
25920|45047
11185|22899
18769|48768
13409|34907
30684|42933
15667|44143
19841|25382
33836|43467
8562|44026
27605|36338
10093|48021
7312|16704
10249|35071
15099|25758
1709|22995
13463|30469
12671|30673
26712|44935
40181|41131
33817|45031
8509|48413
9548|27740
7154|29828
18321|20458
31465|43666
29857|46047
16535|37613
11287|14467
4183|14280
47210|47529
17251|43731
19796|29100
36997|43218
32338|36693
30779|35020
32364|34540
25916|45425
31448|45032
14923|40398
18052|42823
8566|43711
25946|42946
9501|31644
6228|41182
22131|31940
9539|28518
39292|49331
9451|35816
908|23985
5476|38056
7164|29027
8732|29951
21404|26736
2207|47259
4192|13581
4947|16452
45629|47761
8639|37685
33853|42109
19039|26461
4863|23433
3243|26822
37797|42436
283|10356
18207|29985
4064|24209
37832|39536
19672|39451
44853|46610
21344|31748
20373|46806
3218|28912
3001|46925
29189|35974
27644|33140
41739|42912
14070|45722
11258|16953
16749|19952
46409|48511
36944|47672
34577|47538
3054|42550
2182|49390
37801|42080
15777|35100
17420|29800
27671|30916
10212|38247
2422|29466
5656|23203
3297|22383
7923|31643
14368|21019
1133|5397
10354|26480
24288|49646
21451|22945
30802|33265
20646|24218
13408|35140
23607|40601
6351|31070
8557|44581
4649|41267
974|18613
45635|47311
11687|46921
38533|46933
12606|36215
8917|14715
40169|42217
34702|37212
22051|38716
25367|25590
37784|43574
37003|42862
29961|37502
22759|45485
29873|44820
39330|46300
8803|24198
27523|43258
4716|35725
32366|34505
866|27603
22163|29407
31589|33464
3266|25024
3361|17139
4079|23083
11198|22037
9483|33310
17333|37125
14137|40253
10911|45854
13598|19457
13600|19290
6295|35761
44051|47788
634|46879
26053|34293
18978|31651
4988|13186
20515|35153
3200|30519
5702|19466
4652|41069
772|35434
25920|45339
26670|48626
42480|47104
19810|28125
8925|14096
12603|36490
9554|27425
4149|17293
3402|13767
36926|49304
7182|27711
21984|44346
30823|31562
16517|39347
4251|8833
10956|42147
11081|31772
940|21509
25285|32460
9632|20961
1928|5052
934|22021
2527|20871
38567|44166
15222|15755
12062|15889
24485|33341
3358|17440
12449|49307
8862|19352
1848|11702
8608|40436
2689|7442
16583|33907
25193|40182
23722|31200
4772|31161
27559|40419
40882|48737
2306|39227
25931|44470
43301|44575
20665|22787
21275|37684
4784|30175
6457|22377
39394|41178
5577|29883
12630|34303
33019|46010
13411|35022
6529|16427
7355|13406
11238|18788
12853|15804
10315|29858
6372|29449
2698|6727
36224|42096
3007|46618
7369|12255
7764|45012
14915|41316
36173|46320
2651|10632
7010|42049
11697|46268
10877|48763
23539|46407
6636|7573
19115|20381
19650|41514
22121|33024
5770|13908
36987|44298
13364|38957
2714|5419
21426|25165
13548|23690
14403|18299
3099|39012
283|10592
6167|46521
18764|49564
17456|27056
24428|38216
20434|42011
6953|46812
28436|33242
15861|28342
23644|37723
7085|35881
31487|42162
15858|28600
8748|28915
23663|36132
35347|49449
895|25367
9731|12884
30044|30802
25275|33413
33937|35369
22773|44520
17563|18205
37847|38509
15665|44645
45613|49298
22724|48575
29111|42730
199|17623
10339|27964
27637|33994
33008|46950
22892|34684
18900|38333
22708|49953
8922|14529
8124|15222
10237|36452
15223|15837
18880|39997
4167|15964
14991|35101
23738|29989
21180|45695
6589|11570
5492|37086
5439|41485
13392|36721
11328|11454
12803|20077
194|18065
18785|47868
3199|30801
2496|23609
41734|43674
2324|37898
15728|39493
9735|12616
3021|45584
24557|27534
19672|39832
41693|47062
42531|43043
21467|21904
39292|49739
29224|33393
9326|46579
19593|46373
10149|43803
22861|37262
19844|25525
39339|45816
21385|28694
3375|16223
9304|48422
24439|37422
22239|23411
4052|25578
12070|15458
26842|34585
750|37499
3325|20391
4262|8158
967|19498
24349|44904
31558|36374
33786|48079
42473|47931
33777|48829
6154|47731
2624|13055
31598|33066
9361|43701
20368|47601
23612|40495
4884|22077
313|8263
35488|37839
21467|21981
7406|9378
37055|38857
13492|28547
6150|48086
19802|29095
2698|6936
19733|34813
945|21358
40116|46923
24550|28195
19650|41705
35489|37766
31422|47653
14283|28410
29843|47635
19050|25960
13408|35501
43292|45459
7009|42338
13375|38279
14070|46127
6589|11686
42451|49833
1545|37115
2509|22637
10463|17821
18939|35230
37851|38424
14385|19991
16663|27525
6603|10539
31541|37871
15629|47788
29065|46770
12796|20791
26741|43057
11005|38380
8201|8970
31481|42799
3346|18738
29232|32853
44055|47750
11851|33732
10136|44996
11796|38299
26000|38966
17391|32674
27642|33760
20675|22234
12667|31547
5484|37887
3350|18413
30829|31373
24389|41614
16668|27143
37031|40920
18782|48284
29052|47800
5521|34819
25079|49883
29051|47880
6939|48217
7354|13778
25176|41840
180|19388
37851|38379
13661|14562
12851|16259
13394|36729
1612|31612
895|25590
46438|46667
30637|47412
7006|42678
38574|44015
25139|44994
11041|35442
9319|47293
19875|23135
7891|34770
11926|27521
16448|45411
4259|8538
5646|24501
14851|46900
14201|35313
18813|45723
27477|47563
18239|27833
10311|30509
7335|15398
4591|46537
24530|29967
30772|36177
8083|18855
3148|35231
26883|31285
1650|28503
22841|39125
14913|41780
11295|14417
5727|17806
2515|22261
4973|14856
5851|7506
1577|34581
15020|32902
32227|46493
26038|35969
4901|20841
15637|47270
13664|14417
22020|41774
21337|32926
18785|48138
47212|48021
16736|21586
15744|38394
8879|18340
290|10343
33949|34716
42459|49285
10927|44993
1522|39170
1492|41657
1562|35854
22841|39148
15759|37139
15787|34815
30777|35864
29838|48275
40146|44659
9579|25793
11278|15850
7026|41087
1603|32452
282|11027
12064|16178
7750|46553
8009|25056
18851|42688
14423|16988
7941|30698
14396|19236
22942|30815
8673|35475
8677|35145
32396|32516
4103|21586
3790|47565
19902|20976
32249|44739
5542|33230
2318|38678
17220|46977
21999|43525
18292|23529
2585|16511
34680|39561
4937|17915
20404|44893
2459|26977
32992|48687
15201|17985
1764|19129
24562|27476
14979|36421
4772|31619
30677|44211
5385|46263
8880|18328
25234|37242
8066|20352
17527|21522
24387|42015
25253|35675
12764|23638
29880|44855
13526|25927
12579|38994
44049|48448
10311|30638
20528|34584
21473|21679
19793|30050
41676|48806
7842|38959
29169|38277
10532|12321
25165|42928
18242|27755
2469|26191
3417|13042
5701|20067
35467|39828
1883|9288
6431|25016
21369|30355
15772|36142
23752|29169
9429|38339
16713|23585
26745|42883
4668|40294
11761|41388
23774|27396
8669|35912
11751|42255
19117|20708
13438|33309
29090|44925
13445|32729
4720|35985
26759|41796
130|23749
11207|21853
22773|44928
18982|31895
4841|25962
8781|26627
10336|28633
30020|33285
25900|47579
18134|36739
25952|43264
11931|27344
18805|46637
26692|47323
17518|22390
7760|45841
9701|15811
15835|31000
19681|39458
967|19849
18119|38035
30784|35385
8777|26995
11968|24262
40944|44049
3089|40346
4711|36793
13516|26853
34575|48411
15014|33598
7780|44197
18188|32341
10227|37735
18144|35998
18933|36034
19007|29894
4304|5052
5825|9876
31527|39353
26854|33988
5758|15461
4699|37823
24424|39074
1925|5916
37020|42167
24388|42065
44829|49377
33792|47955
14088|44988
2423|30129
26907|29537
11765|41188
15626|48404
6631|8553
22176|29052
3457|9850
48770|49937
2441|28644
37017|42403
10383|24834
3243|27620
8013|24932
18159|34770
39319|47920
33003|47884
29168|38511
3886|39795
18189|32269
20528|34741
2641|12066
1829|13924
25990|40207
11990|22546
10213|38956
5488|37919
9470|35084
25873|49929
7148|31200
3789|47862
772|36131
21369|30518
23529|47846
33060|43248
3001|47740
139|23138
14076|46004
9690|16844
5677|22246
8124|15755
24433|38388
19892|22034
2680|8853
1964|2744
3141|36129
21410|27105
3872|40986
4586|47259
22911|33648
36263|39496
15184|19618
3809|46223
764|36824
11195|23012
32276|42726
23558|45472
24420|39428
25965|42263
2554|19335
16448|45765
3476|8348
22784|44171
16606|32647
18816|45826
34589|47374
19615|45047
3367|17402
13490|29143
13672|14037
8065|20696
16535|38592
22072|37784
28321|43412
7039|40317
14958|38407
26818|37087
702|41996
17304|40311
15140|23314
3881|40290
13521|26615
18174|33626
7341|15243
5400|45277
24368|43838
4650|41997
33181|33269
17250|44766
100|26441
23012|25275
23658|37193
32261|44082
30707|41995
5471|39399
27511|45125
44824|49907
37850|38919
29268|30312
34607|45932
23795|25873
5804|11787
1770|18919
23644|38403
10970|41753
19800|29775
38611|41300
10506|14751
159|21578
1063|12081
22739|47965
1474|43513
29189|36890
1462|44514
14144|40499
19728|35788
8553|45797
32201|49124
9427|38787
40102|48706
12723|27374
10503|15010
11068|33650
10921|45850
36281|38151
25928|45499
110|25671
16495|41960
12606|37068
7225|24965
11676|48726
1079|10788
15115|25432
36292|37255
13332|42353
10311|30957
18197|31819
13245|49611
28460|31907
11001|39248
3950|34647
1603|32844
16743|21435
32278|42691
30680|44274
29888|44470
9328|47056
3026|45820
3098|39846
21382|29587
8174|11752
30652|46680
40182|42130
22176|29271
16478|43456
4145|18516
23537|47373
1768|19194
30806|33913
35479|39273
18299|23373
5854|7749
27633|35121
25903|47644
8168|12286
17979|49927
39375|43543
40198|40771
18216|30308
22079|37358
2248|44917
4256|9327
9353|45015
371|4100
10153|44150
25343|28546
39351|45544
9708|15551
36295|37049
18242|28133
129|24201
13601|20119
28353|40871
4291|6432
14057|47811
21948|48268
4284|7026
9625|22484
26847|34874
24529|30661
36987|45240
18080|41619
16569|35968
27545|42478
8828|23087
14350|23539
10246|36464
11933|27514
20697|21009
45631|48670
10555|10847
1809|15861
2609|14993
5032|10503
7734|48368
8624|40033
31498|42071
13504|28248
1460|44843
11838|35453
4652|42060
22921|33068
45629|48812
25176|42468
25220|38818
39375|43619
22841|39700
27721|27851
6947|48195
26742|43567
5476|39216
14319|26122
2402|32205
1490|42367
3057|43386
9553|28498
25125|46717
8678|35583
12612|36739
20452|41423
18240|28410
40915|46959
10311|31142
39304|49598
11237|19817
25914|46846
5007|12621
48004|48390
25236|37590
5572|31277
15931|23424
32335|38211
24556|28501
3904|38655
979|19282
17371|34990
28460|32156
3129|37444
12038|18874
19615|45339
6979|45567
2293|41292
3842|43795
16412|49089
11690|47800
2612|14823
22071|38150
15723|40751
6625|9427
3367|17700
746|38645
3843|43743
17390|33435
10985|40784
11206|22441
5829|9984
4633|43702
26052|35375
9410|40431
22787|44236
3045|44448
2389|33354
1619|31735
19612|45620
23032|23897
25112|47863
37001|44101
6244|41086
27642|34554
30843|31019
10444|20167
3248|27601
8953|12847
4703|37909
10134|45895
48001|48711
5002|13101
29036|49928
41699|47488
6479|21579
5037|10206
12106|13286
40978|41771
6604|11214
7744|47668
3986|31907
1639|30105
27495|46775
21424|26382
1873|10693
32331|38558
19084|23993
42468|49157
23726|31919
28457|32418
11035|36676
36240|41780
1802|16593
33934|36597
20452|41508
26786|40049
18956|34604
6531|17318
9446|37508
33003|48323
8004|26124
13635|17492
691|43284
21984|45411
12743|26028
29906|43309
29166|39192
11336|11729
10532|12921
18340|20231
15224|16728
19695|38837
5661|23998
10909|47164
25196|41037
37757|47037
11201|22954
4165|17109
12886|14147
2232|46475
30634|48449
32988|49673
34586|48109
4945|17915
8690|34753
16558|37057
3050|44123
22972|28976
7291|19799
23727|31845
8972|11343
9453|36956
31517|40643
8955|12781
10389|24830
2293|41433
17552|20132
4107|21938
6427|25997
27529|43959
12556|41585
44046|49333
26870|33129
23531|48166
4835|27061
8769|28213
30711|42000
11262|17895
27645|34350
1583|34838
7740|48103
25944|44458
23583|43840
15066|29843
901|25912
7196|27721
20644|25624
18117|38754
35390|46876
1431|47467
6146|49327
25156|44406
11278|16613
12809|20619
47989|49836
10476|17640
5577|31043
5441|42331
2609|15233
18953|34964
41|31774
22863|38104
142|23395
9618|23310
1464|44741
16667|28070
926|23865
13369|39654
29264|31139
14095|44938
3333|20692
3502|6665
16741|21935
804|33998
33072|42759
4623|44701
12761|24630
24583|26398
25204|40393
3163|34818
29250|32265
2356|36274
10371|26380
11902|30404
3191|32503
353|5917
44883|45443
8050|22435
18289|24553
16716|24032
14304|27622
906|25560
771|36770
18975|33141
4047|27008
8122|16451
33914|38372
18931|36796
18811|46758
1794|17406
22193|28251
6197|45179
23042|23319
15837|31499
22051|40033
849|30307
4659|41767
4281|7605
39421|40146
400|2043
29156|40162
20683|22500
34595|47493
1139|6252
5808|11952
2388|33666
44110|44151
3407|14627
4788|31074
18019|46986
15636|48175
8809|25026
5354|49644
4563|49756
1613|32462
9701|16514
25257|36069
39367|44601
18924|37459
18888|40447
30063|30395
27546|42697
17987|49682
3477|8840
7196|27851
22020|42620
1117|8120
18065|43202
25232|38157
25261|35753
1582|35066
11888|31650
7887|36046
3906|38782
18252|27739
4085|23923
28333|42998
8669|36671
7764|46245
8131|15784
43301|45847
2570|18605
33067|43305
33025|46791
26134|28917
26804|38842
3986|32156
15660|46250
5045|9809
12790|22312
30641|48047
151|22790
2438|29587
34589|48007
24316|48687
19080|24579
23693|34917
14974|37689
46434|47926
12549|42364
4572|49080
19748|34668
18928|37192
15647|47374
46442|47248
15074|29378
5808|12044
1723|23418
22068|38699
26126|29558
15221|17179
23781|27588
16724|23501
7311|18360
3851|43401
14326|25931
20636|26481
3842|44162
842|31014
7785|44576
19762|33543
15896|26731
17348|37300
19140|19622
45622|49871
3890|40182
36|32388
18906|39036
16415|49187
36952|48578
41678|49542
1495|42372
10317|31039
39352|45992
1897|9013
10957|43452
6219|43495
48785|49471
3910|38550
26887|31964
14943|40326
9529|30929
29288|29303
22903|35011
30778|36693
8546|46972
17443|29441
38573|45095
18001|48661
9665|19654
5056|8978
11995|22854
28257|49344
43329|43549
6387|29590
25290|33468
4269|8774
8884|18939
10398|24343
2494|25026
39341|46870
30687|44348
18821|46171
24484|34902
37850|39651
20585|30837
4994|14141
2641|12833
9761|11704
19080|24666
11908|30126
3439|12147
8091|19233
18062|43627
36947|49077
22993|27566
33785|49353
31441|47323
6550|16092
945|22546
24449|37830
21984|45765
4698|38735
28473|31518
33957|35091
28406|37082
11744|43727
18843|44327
37793|44380
17434|30250
4703|38331
8048|22843
11086|32836
12552|42235
22119|34612
32222|47990
14089|45745
25348|28701
21286|38213
27539|43463
26024|38134
16791|18062
251|14645
14433|17173
278|12406
20401|46110
5621|27707
22265|22533
15219|17519
34672|41337
8951|13456
308|9938
15702|42967
33110|39907
13441|33998
21391|29522
13490|29932
12017|21121
21405|28354
13460|32428
17333|38655
21322|35242
35371|48869
7164|30721
10426|22116
14091|45635
16735|22790
4885|23285
12532|43962
8546|47107
10546|12182
1978|2424
3028|46343
28333|43158
42483|48369
9708|16191
5667|23919
19627|44891
4804|30026
31571|36562
22950|31225
4777|32263
24437|38859
17512|23827
5056|9113
34714|37829
14850|48207
7042|40902
14871|46463
8996|9792
26017|38872
16416|49309
12522|44830
13521|27447
243|15396
33902|39770
38616|41724
4079|24697
4238|11497
11853|34799
8154|14160
34578|49221
2669|10663
28394|38210
26946|27319
12513|45599
8195|10771
15017|34379
12116|13015
13458|32705
2998|48898
28435|34746
6521|18644
22983|28561
36218|44145
11862|34081
1548|38189
16531|39771
18246|28498
13667|15350
43259|49541
21945|49218
11014|38972
6521|18673
18899|39891
7852|39270
18901|39727
16466|45214
6937|49673
9478|35382
16538|39245
26135|29147
11061|35059
10934|45630
12616|37065
37069|39119
15741|39834
1614|32749
5444|42546
19692|39596
32265|44658
17374|35382
4050|27177
13331|43267
9770|11161
17350|37368
21948|48944
19109|22440
25121|47727
31624|32274
43261|49459
19595|47689
37819|42389
5400|46213
2656|11811
16576|36127
26134|29194
22262|22928
12036|19703
4692|39449
21331|34658
1113|8827
3516|5994
26096|32364
18853|43717
9366|44725
5469|40495
33129|38529
16779|19301
303|10536
15208|18620
245|15356
10175|43150
35470|40848
19860|25704
10235|38165
7385|12572
14838|49363
34612|46481
10502|16027
7210|27115
25259|36341
14962|39069
15856|30404
13629|18639
825|32782
7912|34377
4925|20165
40922|47052
9362|45100
15086|28764
30024|34077
2575|18612
2580|18198
18306|23656
20404|46120
8666|37354
39373|44535
29992|36737
12034|19983
32992|49966
17527|22812
25363|27808
31524|40732
26089|33091
2512|23877
1546|38517
17471|27448
14042|49907
8177|12445
14939|40993
23720|33073
25287|34134
8125|16750
15040|32661
5717|20028
40995|41054
12103|14292
33081|42537
6252|41150
1112|9028
25210|40477
44891|45361
3211|31416
13483|30829
4018|29983
12899|13742
1816|16148
6251|41248
15695|43826
32282|43332
22228|25862
2435|30305
24590|26420
8930|15500
11680|49391
19073|25638
37042|41565
28305|45828
18992|32363
3851|43868
3154|36185
35489|39379
25917|47431
11996|23182
2293|42120
17228|47682
5873|7129
25965|43461
11912|30162
3158|35864
12489|47811
14294|29068
18114|39732
11761|42737
32283|43310
7902|35348
19713|38080
29996|36523
23781|28120
1542|38936
28358|41405
11708|47144
8022|25375
29086|46525
12521|45174
2483|26382
257|14529
15834|32342
23661|38063
25967|43261
19765|33752
33831|45901
9700|17192
3170|34901
1805|17133
20589|30948
29290|29671
4927|20151
6423|27064
12601|38591
19682|40689
12608|38013
22083|38011
8013|26159
10315|31727
14363|23393
15734|40677
16637|31260
23586|44326
9459|37233
22116|35261
8613|41917
245|15564
29240|33844
3919|38300
25948|44880
40920|47405
3207|31875
7936|32586
2385|34565
623|49738
3970|34089
37789|45139
6508|20030
34754|34876
14144|41629
14176|38951
17499|25280
5644|26236
28348|42313
243|15763
29861|47807
31528|40508
4863|25520
12767|24830
13492|30193
1562|37366
21413|28154
26936|28511
10978|42277
10516|15088
6383|30441
26818|38313
8623|41125
11086|33305
33896|40650
8687|35841
29967|39097
28358|41573
12847|18214
33001|49422
20533|35648
18996|32145
30033|33615
33971|34450
29285|30176
4269|9319
25193|42130
25247|37651
24432|39760
28263|49409
11929|28918
4179|16799
139|24432
18908|39493
26096|32663
18251|28492
15647|48007
33138|37998
24513|32985
16556|38103
29163|40248
25992|41308
5750|17499
3261|27468
4832|28145
10476|18454
15094|28364
25914|47788
6247|41778
26796|40191
9496|34280
6154|49518
12054|18578
23798|26872
12040|19744
23744|31353
19023|29975
3119|39277
41741|44964
12607|38225
5883|6469
40936|46243
32|33361
22056|40376
33842|45225
4192|15766
15763|38398
26712|47177
7928|33361
8035|24480
15701|43539
9424|40266
22192|29083
10106|49196
20448|42755
12710|29658
4266|9632
19627|45361
25147|46012
15926|24911
26732|45475
25272|35584
2420|31784
2233|47314
9308|49907
10995|40956
11132|29584
12710|29707
10295|33516
17494|25830
88|28749
1491|43374
21204|45582
4651|43233
1655|29761
7422|9859
15838|32212
5738|18548
34653|43409
29219|35682
27678|32512
21207|45387
11290|16510
11066|35101
22761|47471
11027|38328
27667|33517
25324|31376
84|29114
37005|44880
30033|33743
38626|41411
10268|35809
16550|38681
27703|30532
33836|45773
14223|35217
9345|46881
15691|44484
7970|29957
4031|29207
1419|49396
22995|28078
20577|32160
23|34201
23750|30946
32336|39159
20520|36896
15012|35310
9665|20334
29094|46103
33175|35057
11873|33679
35441|43610
1533|39946
10173|43735
7269|22619
704|43224
49578|49850
6176|47807
5009|13595
35437|43935
26904|31288
13562|24575
1439|47767
30822|33848
34739|36420
11192|24707
10534|13786
1608|33748
4004|31490
7835|41184
41763|43265
40898|49525
9669|20036
1519|41143
3924|38140
2540|21933
4772|33288
15981|20434
28501|29898
22089|37753
14199|37272
6304|37226
5034|11561
42478|49421
13323|44480
28343|42962
4209|14496
15988|19894
5416|45397
35493|39338
11799|39907
23742|31679
41699|48550
13369|40672
313|10190
11313|14690
18937|37272
6391|30021
12602|38771
20438|43758
22793|44897
5063|9164
13405|37663
9424|40422
3154|36550
2580|18666
18901|40298
716|42302
9748|13555
2397|33851
1113|9354
10549|12602
15642|48645
31619|33288
18158|36424
13552|25513
37861|39519
15239|16565
24455|38093
3945|36459
21282|39267
14200|37246
1664|29174
12825|20303
8906|17912
11255|19554
10179|43327
4722|37512
1652|30173
22965|30644
8791|27453
3993|32478
11352|11498
14353|24554
2242|46754
15653|47764
29227|35185
6630|10237
3917|38808
11118|30939
37808|43886
10936|46041
8108|18625
23637|40448
9493|34766
33080|43091
14082|47068
23544|48166
17586|18382
39324|49108
21367|32246
8207|10433
29107|45161
27696|31209
15944|23604
14376|22678
17438|30671
389|3968
6561|15990
2644|13419
29956|40311
4781|32664
32233|47929
4305|6634
37080|38867
11752|43907
28338|43545
6463|24120
14263|32079
18244|29341
5622|28408
26176|26386
6604|12439
1155|5950
12857|17707
37068|39842
110|27147
18138|38145
22849|40343
7306|19712
23688|36240
9762|12464
32384|35410
34582|49584
21389|30502
43301|46778
7871|38367
24547|30474
19073|26121
12037|20277
17311|41287
12103|14800
19711|38707
22888|37153
8194|11559
2693|9392
28299|46751
23016|26524
9569|28496
8879|20231
5037|11457
11832|37274
14999|36562
37808|43924
10415|23841
43305|46433
7445|8207
12759|25876
26834|37284
27710|30112
14455|16186
15006|35986
1620|32929
7742|49105
7355|15689
15006|36024
2312|41045
22109|36303
9325|48782
19644|44285
7053|40752
17409|33190
13483|31373
12077|17001
4021|30281
17557|20882
37844|41035
3305|24180
3418|14801
33143|38019
14359|24185
13521|28240
5593|30895
37087|38313
11063|35638
3264|27588
10537|13754
25239|38649
4943|19311
11328|13633
20569|33082
33889|41610
26032|38372
25179|43635
39437|39856
25998|41198
32232|48069
34602|47959
5845|9992
4057|27341
3948|36388
2642|13713
33908|40116
21367|32420
25129|47868
21968|48075
23583|45098
16030|16645
31446|47844
24556|29898
18149|37356
1687|27458
8840|23586
212|18812
5390|47797
31484|44704
12610|38341
22857|39803
37863|39529
1656|30040
5877|7367
10926|47074
13625|19675
71|30532
6158|49594
18138|38309
27615|38115
21209|45565
13672|15782
4225|13444
40989|42174
20640|27243
9748|13796
13547|26133
290|12369
44875|47325
2377|35764
15964|22140
45655|48109
7959|31197
12661|34140
16585|36129
10470|19422
28309|46136
8648|39569
57|31722
23812|26157
26798|40482
30802|35819
15636|49406
18224|31206
22865|39214
32233|48123
27500|47757
48022|48362
36264|41251
42531|45353
4130|21365
26910|31203
6238|43024
36314|37058
8812|25994
