Entity1|Entity2
11498|116243
67741|166612
55564|128714
29572|188993
14296|146156
2957|38701
57974|190825
99178|178956
27795|74343
73716|194992
102109|197826
111746|184410
62334|91083
137303|160339
177945|194872
90560|107664
1690|143889
10624|188782
143465|173179
70673|185377
61763|138487
64868|142954
27345|111651
15533|43515
56151|80024
89940|159093
14658|116142
27772|76207
137511|143058
127838|159472
33372|135694
64609|164457
108761|170050
17132|172939
1157|188148
27519|97233
140495|157520
42668|150560
43805|56191
42808|138944
27266|118299
21189|98391
80888|124186
9314|35425
14650|116844
27027|138145
71895|84156
17237|164262
83711|152048
14011|169862
90431|118554
49007|148858
24520|84097
102732|145947
49434|113421
178131|179382
30104|144907
30196|137231
105254|198779
62593|69828
55579|127682
1736|140147
124641|162492
65287|108349
105315|193732
152674|195150
48997|149720
20523|153685
20816|129365
93376|136225
124569|168483
39703|134582
18297|76355
56204|75722
31055|66033
125064|127469
130515|199332
59333|78157
46147|124125
23309|184659
32901|174953
54969|178216
42413|171902
171726|186602
68712|86131
53268|57275
43723|63165
81118|105059
35830|193989
24880|54284
24210|109894
143272|189068
51751|183189
68854|74339
118082|182657
156125|170787
64395|182343
43208|105891
98955|197366
49551|103658
15608|37430
112295|138743
175021|175252
49992|67066
46864|64573
159346|165610
84113|118588
68377|113971
162450|170097
61879|129015
153028|165716
39919|116722
74184|156259
162201|190771
80044|194162
73808|187469
62103|110427
46302|111210
26477|183845
68598|95801
99320|167357
80670|142422
70987|159658
17496|142890
84167|114305
143340|183758
102319|180592
62576|71337
11947|79179
241|2187
131109|150344
43699|65230
136891|194750
64967|135009
71905|83446
93491|126855
45980|138040
26398|190489
4351|185351
26621|171993
111847|176198
106365|106926
37512|54453
140104|190174
159401|161471
70801|175127
40032|107409
146633|172561
140666|143535
80778|133411
55655|121503
49695|91903
55700|117767
42252|185298
59178|91235
70794|175691
80756|135265
118544|144672
149565|191442
33306|141382
137332|158099
64993|132803
8078|138213
131216|141531
48574|184844
118326|162812
76837|198339
27617|89358
73956|175323
87408|107402
117949|194093
53155|66768
134402|139227
168607|183709
32749|187719
39859|121852
168458|196070
81189|99285
165384|189073
80507|155892
42886|132745
102305|181840
24849|56934
68151|132863
168622|182506
39809|125991
118414|155534
99677|137834
124903|141196
33361|136890
17415|149703
35837|193500
55824|107438
111919|170313
64597|165684
49986|67700
103162|110735
121320|176464
108622|181833
17446|147180
64833|146272
137475|146150
36394|147364
45802|152944
2200|101872
190622|191437
187392|197379
64474|176052
56290|68922
11062|152741
23152|197895
99518|150816
42573|158795
35958|183559
34200|67344
33673|111079
11555|111831
20786|132136
83304|186038
34511|41489
114758|196643
93503|125967
3345|6852
14388|138871
168545|188844
58981|107719
46178|121712
74093|164116
27958|61095
3195|19306
178006|189974
43111|114121
55139|164484
17208|166951
93248|147110
40818|42294
12347|46160
67512|186001
21629|62195
70525|198069
68381|113880
124800|149639
4786|149420
174820|192224
2283|95033
81053|110686
130695|184642
18500|59742
86906|149171
62631|66814
89576|189711
127647|175493
93526|124014
96540|135991
149739|176777
78000|101966
18307|75752
162350|178623
128062|141059
15636|35310
152784|186185
34364|53792
109055|145761
22069|25710
59452|68565
77966|104727
159331|167091
124699|157991
25005|44113
96397|147844
84127|117662
74766|108192
181078|197055
152859|179983
77425|149644
112493|122567
39782|128360
68654|91245
52538|118141
131073|153236
58913|113322
74384|139908
93432|131779
112553|117563
15433|52185
61866|130348
105594|170883
80567|151007
159376|163367
32797|183819
26889|149905
29457|198901
5728|71308
178145|178836
118752|127646
124318|189963
22090|23998
108467|194844
149594|189246
59339|78097
130994|160144
130550|196996
83578|163443
34532|39893
90252|133816
98973|196427
55275|153289
24110|118506
165448|184074
127494|188525
130523|199250
152643|198337
21279|91287
137275|163089
149470|199561
89885|164240
23522|167261
86887|150930
178006|190347
18867|29386
17697|126496
33993|84604
13947|175608
71298|134123
67642|175433
108743|171995
87338|113478
100089|103835
105699|162500
89760|174595
14960|91518
87486|101202
64757|152731
27378|109380
39842|123427
96212|163368
1983|120046
115490|136261
168738|173108
46479|96963
21836|45141
115521|133729
115641|123778
96351|151818
178113|181430
74630|119643
127891|155618
49577|101871
77187|169573
115471|137875
58694|131583
36233|160933
67378|197233
80437|161915
96182|165822
99134|183145
68740|84239
93327|140638
30901|79167
152966|171471
106|13737
54915|183112
40744|48641
61347|173575
43174|109094
11809|90988
58365|158934
39308|167809
58124|178940
124972|135728
143234|192837
34323|57296
149616|187400
162197|191736
130990|160520
53048|75957
39536|148893
99024|192299
56364|62863
5444|94986
118814|122573
124988|134222
96712|122050
37152|84730
23859|139457
112226|144883
26823|155595
39546|148172
26916|147870
39995|110904
87395|108932
31035|68132
6215|31029
35965|183226
77615|134235
1720|141967
1553|155823
39350|164415
95959|184531
134206|155582
130549|196967
8764|81599
27752|78446
156097|173686
99902|119210
55368|145715
3195|19558
55409|142315
168463|195907
27345|112225
27133|129821
121678|146829
78066|96758
109402|117168
8096|137088
23519|167654
146560|178735
99785|128938
8734|84130
11265|136183
105582|172072
165555|175111
56391|60814
8386|113004
11925|81406
80805|131574
23424|175551
99890|120236
71810|91672
10640|188097
67500|187256
40032|107895
137385|153933
5225|113252
64523|172207
99013|193038
34412|50048
68034|142916
24564|81014
127666|174172
87530|97640
124769|152484
49463|111462
115406|143135
153010|167686
49564|103087
78240|82247
156115|172135
71172|144655
39360|163645
35765|199882
55914|100326
9051|57857
93324|141009
71876|86205
174818|192623
70612|191113
43836|54253
43781|58823
18897|27074
159355|165362
62385|87695
26871|151728
23597|161325
34388|52115
93445|131198
31240|51253
39483|153522
35931|186198
152804|185219
134146|160924
70589|193196
55704|117919
149726|178551
73937|177489
118344|161747
181146|192176
130792|177191
10685|184420
93784|103040
43281|100421
33708|108521
48981|151669
125030|131094
114964|180194
75026|87059
93463|129663
68777|81484
78057|97643
29671|181462
156137|170773
174890|187097
49599|100397
23550|165216
27747|79012
43001|123625
105518|177774
95909|188772
156284|158454
58951|110504
20853|126993
67444|192031
109399|117815
1907|126629
39607|143304
27730|80505
49274|127263
39959|114087
48763|169680
143746|150627
5413|97788
118548|144884
52969|82728
77388|153146
62118|109783
58793|123629
8502|103542
87614|90801
78|16308
114989|178175
40297|85997
133884|182710
49703|91680
37209|80154
74163|158622
43310|98056
40087|103434
15864|16818
48481|193115
163|9268
55662|121371
118414|156043
74709|113310
83324|184688
65655|78406
57876|199778
17749|122490
33619|115991
156306|156677
61913|126824
49606|99748
42881|133659
149931|161510
61161|189244
35978|182316
58540|144660
21058|109980
55073|170425
21662|59909
14049|167486
12264|53504
15014|87403
111609|196350
55620|125016
9016|60927
80224|180070
74817|104572
109395|117973
30282|130907
58011|188728
17120|174736
68811|78737
33677|111265
46600|87209
17745|122853
70540|197434
46342|108621
21392|82342
7441|191678
7501|186726
93462|129865
48744|171485
39002|193526
80411|164529
17322|157992
127470|190608
58540|144845
74062|167160
31434|35340
100102|102895
67937|151238
108645|180270
21470|75907
53209|62922
33859|96212
55663|121391
61244|182465
39548|148317
93348|139313
58681|133041
105415|186218
28077|51820
168584|186013
26727|163879
112382|132261
39857|122658
174773|196642
12307|49978
106228|118751
23547|165685
73762|192080
111940|168921
39587|145064
174809|193658
65177|118159
115447|139989
49480|110309
5689|75002
42458|168919
121790|137860
83470|172707
52548|117820
76894|194222
15222|70229
140182|184144
20113|188566
2120|109097
149599|188922
77134|174297
58943|111320
46950|58213
55532|132292
131177|145135
29470|198336
104|14300
51722|186393
14537|127074
21919|38648
175027|175536
55046|172642
83297|187076
143478|172707
71848|88780
6163|35695
51649|192457
71279|136006
39251|172930
96205|164268
27558|94889
140116|189615
1121|192050
33077|161182
21553|69085
4986|133405
105882|147777
80336|170911
15533|44454
7501|186798
5381|100613
140656|145167
31259|49922
62156|106969
112002|164121
152868|180170
152643|198847
181170|190439
130834|173962
31382|39742
115716|117975
105420|186125
115029|175002
121321|177046
2258|97701
18458|63852
40616|59710
17454|147185
18013|100791
6282|25872
27940|63234
121884|130372
37290|73632
71804|92640
12048|71570
109259|129677
55097|168607
165346|193088
24655|73749
8728|85013
64352|186856
1993|119724
14749|109532
32840|180835
49210|132940
90661|100335
17329|157541
64203|199140
102115|198351
40490|70266
37185|82433
26708|165580
67634|176522
58967|109430
115257|156152
146612|175164
13931|177486
86893|150919
27982|59840
5540|87481
8546|100123
45321|193576
18405|68266
5739|70984
35802|197205
93507|126226
146818|158052
8511|103048
62468|80991
10721|181755
23601|161339
77426|150243
87504|100192
80299|173927
67892|155083
93189|152602
67588|180368
24827|59525
15261|67117
7694|170882
37672|41984
77139|174011
103187|109402
14599|122073
99226|176027
10769|177817
64831|147059
71836|89923
48716|173863
49137|138920
73810|188186
71902|84441
155819|197355
2420|84348
174738|199901
29658|182864
115250|156747
80399|165603
21011|114143
102943|129435
15000|88810
121592|154446
118259|168936
43467|85376
53152|67983
153088|161769
70966|162289
55476|137227
72039|73224
96378|150274
168768|171056
54885|186290
99499|153163
35933|186405
159322|168649
20379|166625
30630|102278
93060|163502
36001|180736
43934|46596
102608|157265
70971|161914
64249|195533
81282|92491
31181|56509
37459|59716
68222|127918
80847|128602
153178|154234
55579|128619
61471|163884
64288|192223
86410|191133
78168|88775
73724|195479
90186|139870
26518|181493
15215|71013
15|21915
64669|160582
99149|182277
95927|187635
14546|126548
143518|169676
20495|157063
49524|106915
118780|125747
36731|120209
46341|109022
39281|170709
27889|67647
17027|182820
74527|128792
171739|186586
83497|170714
12641|22569
8569|98381
143266|190576
114792|194639
118404|156994
42985|125411
112135|153024
45602|170339
11555|112691
55324|149824
37028|95552
80507|156757
150032|153261
83641|158776
96893|107667
11899|84183
48474|194234
92949|172867
7876|155928
55018|175388
3106|27568
90505|113563
83899|137599
31276|48791
100134|100838
156289|158622
65669|77774
9382|30943
11384|126920
128128|136668
28193|42537
136850|199131
112517|121653
38984|195424
20225|179591
3231|17205
20214|180506
14713|112792
58646|136425
118008|190185
105281|197936
71320|133068
48895|159330
32963|170886
7964|148677
34265|62817
20146|186133
2927|42454
102530|164152
64786|151096
115128|167078
29978|156484
64477|176742
3259|14908
7577|180794
102926|131285
26524|181029
18201|85420
27903|66648
187449|193758
6447|12455
36235|161547
36211|163543
17803|118491
17193|169121
43895|50039
30249|134097
39093|186450
140608|149444
96720|121947
37592|48898
124236|197623
84022|127317
143373|182092
61223|184585
21499|73856
93316|142329
165370|191262
7857|157584
27623|89858
2535|75037
121416|169538
109160|138193
36383|149224
11527|115155
34197|68504
155890|191698
68173|132064
71058|154746
52131|152825
7462|190407
62021|118377
61175|188594
49515|107817
74381|141063
37651|43975
106144|126153
97020|97257
155957|186044
100113|102437
174924|184678
95906|189714
103183|109778
52046|160032
2869|47354
149696|181424
65352|104227
42947|128798
108708|175505
13743|193387
46878|64656
42216|189462
111857|176262
117997|190922
92872|179371
86702|167203
90204|138680
52757|101047
61421|168378
35874|191531
50131|56858
42265|185381
71409|125813
36528|137260
31313|45793
17469|146316
2634|66892
49960|71062
130971|162661
17215|167400
6376|18447
24991|46242
33980|86575
109109|142254
131201|143593
65138|121996
51591|197837
83205|195291
181218|186551
108790|168730
2294|95121
48905|158641
140353|170396
24793|62691
40040|107889
48733|172921
37255|77005
27913|65943
15786|23894
14618|120848
8462|107484
117922|197230
24418|93896
48547|188244
13919|178862
73714|196569
117897|199295
136926|192780
62652|66097
21559|69015
8883|72562
17970|104750
65618|82068
46830|68696
21019|113827
127379|198771
124879|144131
174920|184967
12390|43648
162126|198280
45992|138246
42823|139129
23695|153867
20337|170485
20979|117193
131074|154178
8530|101869
89642|185245
102530|164079
39060|189289
93771|104669
70529|198771
15475|49734
78129|92249
10670|186440
34059|80189
46695|79994
133945|178383
108496|193467
29533|193704
5634|80124
64585|168021
27271|119301
62124|110137
68222|128271
52957|84558
21231|96303
56007|93549
17961|105558
74083|166144
149871|167294
130920|167327
46977|56555
93195|152680
93108|159905
74722|113055
90236|136138
2193|103629
52023|162107
71018|158393
1763|139313
39133|183315
155887|192267
56272|71593
105363|191414
16925|191592
38974|196489
13743|193553
40072|105367
51856|175978
37002|98136
61478|163683
26518|181857
33574|120502
26466|186185
68900|71946
106143|126681
112463|126409
74592|123832
83973|131644
8320|119415
49830|81900
71093|152053
137592|137866
64278|193459
55844|107040
17466|146765
93298|144069
34012|84123
108439|198292
21153|102886
73843|185948
49871|78507
28077|52440
105822|153356
55561|130523
58445|153291
6470|10835
23298|186953
40599|61681
83333|184737
77934|108558
99845|125172
65067|127958
59066|101774
118860|119773
83805|145550
29933|160538
68387|114538
46728|77257
124624|165458
70676|186881
77015|185040
108639|181474
36395|148578
36386|149329
86834|156516
65125|123323
3269|14410
68037|143769
165593|172961
49734|90045
90695|98177
140335|172169
89761|175698
92769|188186
81273|93782
137382|155130
77539|141575
77127|175765
140050|195829
62662|65632
21662|60710
39035|191574
99620|143642
23523|168334
74221|154773
83312|186644
140712|140868
43069|118896
37594|49012
27528|98080
108429|198947
24740|67338
89666|183550
12603|26152
36078|174850
13989|173261
30348|126163
33856|97230
65508|91465
30906|79935
1280|179556
96188|166504
143456|175360
89843|168849
159377|164510
48484|193729
36675|125386
68354|117383
20159|185471
133963|176843
17562|138881
125047|130437
27879|69048
5039|129718
137533|142637
20009|197965
121305|178871
8472|106937
18107|93687
48902|159069
37616|47279
12240|56338
96898|107527
7525|185568
171662|193472
31097|64067
83557|166266
49256|129696
4968|135655
1488|162350
80039|196111
74220|154808
121666|148894
28347|30171
34226|66493
99641|142251
21820|47685
121120|194524
37656|44048
78102|94946
74874|100732
59330|80124
50120|58133
54969|179948
42382|176077
40291|87468
93256|147892
1148|190590
93445|132208
67509|187699
102740|147202
7441|192565
33608|117887
156222|164700
131141|149194
58267|168399
20564|151965
14698|114559
14876|99782
11635|106644
80406|165827
190644|191264
152848|182630
36164|167830
76862|197848
105731|161124
36977|100357
46832|68827
46743|76205
36329|154149
20400|165555
4347|187275
17972|104991
2292|95691
93581|120868
26843|155137
84195|113457
33248|147817
187492|190697
76990|187188
52041|160766
86838|156251
61462|165247
23430|176287
111584|199619
42851|137202
106016|137503
137560|140802
68932|69525
43317|98517
14805|105696
92978|170893
114943|182973
12027|74126
29602|188260
39934|117144
18535|58296
17122|175575
4796|150041
93156|156115
90381|124284
33446|131350
39216|176751
39569|147449
65053|129376
99436|159379
149581|191584
102846|138502
4806|149218
80324|172584
65433|97841
54737|199336
40367|81303
70607|192862
62624|69015
22048|28891
71920|83874
61511|161403
56207|77323
62144|108863
40505|69835
140043|196660
15395|56788
4590|167177
55532|133362
121159|191133
184330|190931
90412|121928
2015|118766
2895|45737
8492|105482
80999|116741
12377|45176
127757|167787
36431|145818
86904|150932
23692|154569
37598|48966
27040|138828
74721|113534
61439|167383
17669|130224
114919|184809
77692|129097
32809|184300
30880|82259
49396|118402
49076|144964
1858|131840
162419|174442
46041|134724
46964|58112
128152|135099
4553|170295
184324|191354
43404|91440
74679|116982
21476|76422
46527|94372
5073|127140
90651|102020
45857|149981
93249|148527
46090|130632
18196|86501
1662|148131
23365|181821
190563|197815
124709|158748
98|15806
58007|190043
80934|122074
37019|97074
20373|168011
32768|187754
102248|187977
102118|198770
12365|46244
4315|190082
32898|176956
17005|185406
168699|177524
146428|191037
99545|150197
34258|64103
12174|62075
152928|175793
121739|143099
109359|122078
184363|188103
80275|176780
146658|171931
143534|169083
80099|191391
102567|161793
55097|169583
168493|195043
64909|141632
35859|193452
27921|65854
10913|166789
2086|112978
8812|79016
105610|171363
74267|151371
87214|125363
73749|194369
102387|176738
133841|187520
115327|151290
171924|172397
30945|77023
83542|167989
11323|132749
92965|172295
78157|90659
30051|151229
68359|117411
108647|181455
52257|143177
46660|83383
6124|40005
15062|84598
36347|152919
111966|168161
75007|89921
70582|195087
96572|135040
83698|154989
64421|182151
52254|143451
165370|192119
121291|180604
12251|55751
87272|120504
115404|144978
43016|123780
30036|152527
14951|93837
9346|34754
34229|66649
65357|104387
14223|154270
39604|144831
43179|110232
4358|186635
23375|181112
71450|122942
20501|157469
16884|195526
64564|170193
89733|178353
68435|111034
95941|187363
86497|184797
14450|135413
6296|25796
1701|145027
58095|182863
124910|142398
77987|104651
17641|132756
7562|182856
14030|170323
5870|61146
64227|198214
25240|26278
111739|187071
1269|180892
42458|170057
162299|184800
43798|58823
134169|160357
19001|19856
171920|172698
62500|79385
28076|53040
23662|157262
118422|156653
37329|71460
24894|55008
40578|63943
46102|129731
99545|150595
1726|142975
114973|180772
64269|194878
40447|74920
46134|127195
68218|129261
51790|182045
45443|184545
36779|117222
45574|173673
65088|126909
121485|164350
40455|74267
64471|178117
86847|155955
102242|188645
45364|191095
24761|66132
20204|182185
15535|45419
112413|130877
131012|160080
15818|21924
90224|137778
14381|141203
55783|112785
2241|100263
39537|150438
36355|152404
31447|35488
99305|170292
3336|9379
24521|86007
90421|121416
7589|180683
136|12850
18976|22001
24647|75556
75077|84237
8700|88467
155973|185510
93144|157552
4475|177017
53322|54936
20008|198488
50100|60216
86634|173578
33272|146132
39984|113299
26395|192626
52273|142011
68473|108105
1121|193261
93674|113544
18201|86314
33125|158414
146448|189674
96683|125931
40642|58808
108703|176725
12188|61161
102563|162067
131020|159459
55446|140695
70796|177356
115670|122758
74295|149119
174799|195766
84132|119091
121702|146392
30998|72828
74788|108201
87639|90131
27052|138201
14788|107491
55120|167751
31168|58666
65408|100311
8258|125225
20715|139883
74024|171569
115476|138911
48542|189464
10818|174875
5420|98645
39624|143245
22019|31639
36502|140228
102438|172479
61660|149233
18558|56755
58621|139346
49066|145978
76977|188636
1229|184355
30965|75611
13932|178609
13711|196955
14567|125907
43869|53173
29993|156289
134255|153426
149710|181404
95829|197003
43763|61973
13791|190311
77774|122682
105320|195689
4860|145135
95957|186376
115368|148162
2829|51572
90202|139757
99074|189836
99540|151157
149702|182079
52962|84911
65669|78793
90332|128942
46503|96679
68570|100154
99859|124699
118695|134203
187388|199875
83743|151513
28348|30652
90235|136987
62389|88915
165289|199099
48722|174715
133856|186521
98981|197592
43516|82415
171806|182472
7440|193185
14776|108580
65338|106216
115661|123902
62332|93570
54934|183310
95816|198020
96385|150786
121629|152849
23856|141436
112316|139399
97000|99743
150013|156201
48890|160674
162144|197920
71111|151337
3205|20434
52649|110835
96614|131764
146858|156008
71819|92567
18433|67219
59258|86563
131024|159527
36441|145431
9544|18616
18910|27684
121706|146487
43786|60086
52300|139828
84031|127570
58420|156156
90195|140226
37315|72988
109139|140738
68662|92656
4407|182863
92895|178503
51747|185878
95911|190316
16982|187733
7503|188038
187484|191793
13929|178969
59393|75560
53039|78646
27293|118380
43086|118263
70875|171111
56095|87142
149678|183956
65401|101166
54945|182596
2529|76627
7663|174801
83846|143102
106086|132028
13828|187400
115491|137851
74341|145577
56122|84929
43783|60397
18633|50726
96892|108861
18232|84015
8994|64343
140698|142772
24744|67773
112414|131086
47015|54279
37705|40576
118261|170071
162234|190402
80932|122828
96832|113822
96174|168436
10930|165824
93755|107069
32654|197759
18478|63637
89920|163219
42407|174701
111767|184838
37392|66669
46583|90233
105989|140125
80942|121972
24221|111281
74771|109871
18477|63704
61783|139253
12363|46872
111684|191712
53040|78512
80475|160723
67514|187864
86646|172813
73959|177274
64525|173851
7806|162994
37543|54099
68504|105737
171857|178066
96334|155115
109226|133609
118424|156619
15825|21718
2300|95714
9407|30128
54976|179995
10593|193810
15691|32819
89929|162424
32982|170521
109213|134703
2930|43434
23657|158065
99067|190394
20267|177302
46114|129121
27199|126222
40811|45092
74674|118100
36835|112963
42183|193359
18382|71657
62452|83937
17291|162215
21076|110194
40246|91972
127383|199773
13683|199512
22028|31169
84514|87823
22134|22370
5252|112876
55249|157492
7781|165136
55589|129287
49109|142846
121288|181372
86770|162698
65562|87981
121211|187757
81024|115321
53168|68104
23847|142350
143293|189927
37465|60618
11749|97931
58841|121531
27709|83961
12370|46393
32748|190089
93256|148612
118876|119463
55475|138661
78131|93241
61132|193427
36831|113354
77033|184387
68845|77533
62651|67354
75145|78944
26850|155332
53073|75878
8598|97343
108859|164444
36441|145702
140690|143921
109509|110490
106260|118019
5074|127707
92996|170165
26948|147220
104|15939
87150|131105
118425|156874
125047|131592
21808|49492
77952|108124
121080|198712
67869|158582
14554|127331
18129|92762
1324|176832
109491|111997
40521|69199
33302|144064
8138|135558
2260|99151
118407|158407
131203|144901
2626|68781
6349|21915
43506|83564
70746|181908
140436|164973
40582|64121
86695|168842
111676|192574
59143|96549
131334|133853
23373|181840
59060|103433
14958|93845
34362|56185
74813|106692
62601|71700
175010|178827
43617|74454
8733|86232
130801|178104
33730|108662
6270|28504
59509|66185
10534|198875
59505|66510
115130|168029
152658|199023
96930|105971
1308|178224
81331|89959
99596|146659
146553|181371
8080|140440
2051|116561
48581|186799
40306|87108
134169|160647
64225|199081
130772|180460
1252|182890
105325|195461
33122|159098
75190|75379
93430|134317
140677|144772
49684|95262
51887|174561
14163|159844
3401|4533
23773|148628
184384|187185
40838|42935
34544|41060
29984|157482
4707|158288
13906|181218
115114|169434
21100|108411
33841|99495
93557|123760
99411|162048
74943|95839
17531|142485
14696|115652
39022|193777
78104|95619
149763|177081
84107|121677
30076|149861
12218|59158
89944|161472
33673|113461
65563|87905
24919|53602
14856|102360
35840|195724
49503|110196
61193|188521
47071|49971
174953|183451
10670|187691
71377|129688
143209|196852
6028|48669
74920|97713
87457|105737
95924|189400
11507|118230
15034|87610
5451|96590
59426|73040
34553|40379
17807|119590
68645|94459
15177|75787
31293|48902
49305|126796
30998|73389
21935|39161
36860|111141
26388|193873
15635|37783
32675|196329
14290|149411
55002|178252
65142|123043
55270|156009
45348|193059
5427|98615
181115|196799
80020|198948
102564|162823
17352|157399
80278|177533
102758|146728
92824|184766
35907|190230
87285|120199
31336|45302
27600|93233
33474|129983
102283|186174
5193|118040
96247|162786
93105|161426
11020|158692
58878|118722
46897|64457
130952|165928
21879|43830
15241|70499
17651|132600
23720|153155
2708|62174
77942|109196
16879|196724
52086|158062
90202|140203
136933|193888
34115|76874
21058|112010
109183|137805
9460|26078
156172|169806
149911|165189
39071|189826
74631|121878
84010|129843
37692|42139
87502|102120
76911|194729
140443|164662
146421|192784
9170|50164
40433|76751
42612|158039
59004|108173
49001|152004
99025|194511
46886|65438
81092|109872
105745|161050
55603|128340
47027|53730
84005|130236
80849|130044
53132|71292
65813|67325
15667|35245
62467|83065
27258|121786
18966|23577
4212|199569
21857|45765
39308|170236
28128|49584
37076|93346
33004|169150
6278|28085
133943|179721
35796|199559
137303|162961
31323|46557
45879|149111
43216|108000
43924|49236
77719|127902
67661|176235
83454|176188
2539|76303
40134|101662
73927|180503
80063|195497
78090|97066
18403|70341
108896|161452
29596|189839
59115|99152
59226|89939
86428|191465
24918|53840
8729|86853
13998|173789
95903|191458
37062|94449
80663|145673
2210|103640
33374|138429
62317|95543
70781|179450
23278|190039
118300|167400
99914|120552
77263|165669
168632|184085
93676|114139
87054|139469
14380|142138
18686|46872
62442|85083
140602|151371
68877|75265
137230|169110
96111|174161
118206|175188
127478|192080
131224|143317
168709|177667
40070|107035
26889|152498
80495|159572
187470|193409
115720|119422
95837|196887
93776|105801
118011|191420
2773|56948
39350|166782
48949|156447
6405|17639
86633|174387
23692|155659
27832|74189
24179|115240
28182|45136
12667|22183
46876|66392
23628|160983
8919|71133
58367|161188
74790|108782
29789|173905
168569|189759
7762|167192
8781|82617
131305|136896
30038|153321
112556|120183
2108|112181
121901|130972
67438|194882
96755|120903
112106|157512
77871|115412
1429|168558
71986|79537
153032|168609
99576|148956
67937|153513
68831|79315
53344|53988
71355|131952
152726|194023
10549|198064
64873|145680
6125|40963
23711|154153
159291|173432
12270|55197
43493|85093
77023|185779
121922|129244
27344|114761
156234|165018
31265|51460
134256|154174
75122|81355
109215|135394
1213|186523
67527|187450
103033|124211
7530|186503
146615|176962
30955|77268
118206|175582
6342|22986
8128|136896
8460|109334
106213|122430
124941|140896
8859|76213
105957|143666
21202|100305
39117|186239
30689|99319
131046|158426
42929|131993
1823|135925
108527|192526
136|13807
64685|161222
70578|196380
178006|192839
96340|155256
36941|104713
86445|190121
36948|104102
30054|152042
27397|110424
61597|155358
26772|162305
15419|56047
84015|129659
20637|147232
71943|83069
64306|192662
74071|168587
3349|9303
128206|131836
39858|124832
9568|17424
55296|154221
59580|60786
61851|134456
59303|83776
13716|197444
118451|155051
61676|148983
54966|181603
109398|120002
39454|158369
43632|73735
140397|168558
80149|188623
137394|155664
14378|142467
36477|143294
146728|167374
24161|116966
99480|156790
15380|59312
27125|133047
102325|182806
42370|178454
18047|100142
112282|142821
14977|92800
56032|93157
5874|61903
46666|84019
87634|91626
80039|197699
93382|138821
34605|36518
93137|159144
64627|166200
55116|169209
42915|133196
6027|49223
156059|179308
96086|176505
58253|170863
48780|170695
59300|83958
10808|176725
71070|155642
133866|186431
31|22630
58055|187322
17567|140001
6129|40795
28055|55976
181215|188551
77002|187617
2144|109404
14310|148185
64404|184666
67604|181213
64816|150472
42491|168475
64860|146814
86584|178701
26468|187639
33785|104624
50195|53280
134133|164214
149794|175046
34388|54566
64728|157779
42458|171209
20081|193515
83498|172706
137283|164906
21241|97232
156129|173535
1322|177664
67514|188662
112058|161470
80916|124856
83458|176017
40079|106508
58156|178960
58728|131638
92835|184387
55127|168377
55311|153105
80497|159850
18384|72272
26910|151049
30139|145198
14176|159390
74924|98120
140266|179841
11820|92768
1417|169805
26877|153809
18290|80053
89907|165243
34311|61078
27442|106920
87579|96333
68532|104381
18724|44080
2231|102259
83939|136278
106397|107367
84263|109381
28082|53742
74002|174610
73773|193616
49047|148757
29966|159512
58392|159549
134050|171426
11812|93487
74259|153287
93379|139189
48836|166281
39455|158356
45417|187809
71146|149549
92807|186666
17587|138424
57990|192933
162311|185161
29795|173725
67461|193254
21887|43729
1883|131173
76947|192287
106072|134371
140564|155157
73898|183207
12549|32347
26974|145814
20319|173866
43320|99819
105480|183501
12437|41649
30592|107656
17717|127688
2288|97563
86866|155465
143569|167879
74609|124206
33257|148623
77421|152957
43092|118726
32952|173934
4810|150387
80852|130329
86807|160346
146978|147069
102206|193132
26700|168510
74634|122088
77826|119294
109117|143812
84143|119278
14446|137077
140488|161442
27240|123700
6356|22091
43679|69981
37497|58790
149861|169876
6276|28751
77623|136162
26666|171360
71696|103832
15808|24015
20856|129311
18211|86700
48920|159253
93407|137037
51611|198183
20089|193022
112577|118562
36120|173197
20991|118159
56017|94637
187433|197068
46959|59992
5113|125289
7740|169390
42635|156741
80167|187360
96631|131583
46396|106720
77770|124174
89889|166867
49224|134169
59048|105223
11276|138049
46707|80899
81328|91011
153212|153798
24494|89590
155963|187606
23565|166637
190635|193420
58826|123657
18585|55738
90152|145025
74899|100297
8403|114423
27528|99872
12410|43959
87103|135928
43983|44807
15732|30387
80663|146174
30049|152768
115127|169078
11932|83678
14067|168620
20805|133659
133732|197792
92924|177058
128144|137308
90652|103473
84329|104018
19018|19822
92713|194560
40628|61222
23398|180612
12569|30797
115210|162214
106071|134346
21985|35699
28184|45525
105723|163219
23987|131731
80920|124815
162435|174681
67603|181554
89827|171934
87126|133969
143364|184754
150044|154547
90142|145795
78|19010
99515|154221
8345|119273
20782|135588
2651|67605
6061|46723
39300|171418
81276|95238
115591|130626
93324|143817
27147|131552
112457|128605
7522|187606
17754|124769
11711|102045
39561|149764
171742|188618
80306|175745
137394|155961
56007|95589
5416|100273
8360|118066
67579|183711
31080|67351
7996|148275
30570|109669
115426|144628
36912|107600
93409|136996
59357|79703
127661|177727
17120|177419
187407|199593
11532|116929
70818|176995
11191|145237
8981|66535
14059|169342
70542|199896
140579|154077
134045|172102
58980|111011
34147|74902
45964|142677
140328|174907
23715|154318
40344|84854
137136|177706
30184|141674
77774|123939
36902|108393
9281|41648
42246|189125
80591|152289
80443|164573
62480|82645
