Entity1|Entity2
11930|42234
29024|65279
55590|88416
46107|89157
19822|42558
41509|77560
39923|78125
4937|98400
284|91379
61953|84610
82482|84602
55480|97574
24145|76967
11648|65693
25904|62045
77807|79406
43017|83469
60632|63192
32466|41700
82342|96237
16490|56995
14812|65210
42871|95565
68305|81665
82453|87016
52321|97639
58813|83084
36792|75847
24701|30841
64992|94508
72840|98662
33898|53994
209|97642
6625|89394
5386|61179
23093|33280
46043|94540
28864|78616
2121|70028
79151|99161
320|88439
16248|77116
55552|91775
58743|89056
19351|81708
39997|72073
22951|45052
35490|52940
19927|33905
38530|62735
41907|44584
36793|75837
12117|26827
8136|95087
21122|65842
3716|68735
28771|86290
16475|58306
21468|37109
41598|70218
90252|95230
9855|83499
27641|49029
74671|77759
27849|31758
26124|43868
14492|91830
49610|60580
68241|87096
64993|94527
4353|15887
36578|93778
27497|61059
57510|60240
26174|39801
19913|35135
25762|74001
10475|32074
43204|68099
982|33559
40037|68817
7300|33450
60223|97251
11514|76932
43038|81856
85475|98453
31910|87966
34928|99609
38615|55745
63662|73964
2810|12927
2710|21227
4187|29708
305|89766
63548|83430
38124|96505
7170|44278
17884|72502
57335|74827
68442|70432
37015|57458
6531|97310
4080|38604
25672|81445
28891|76408
32013|79422
1857|92041
29073|61381
65182|79037
4327|18110
40250|51216
31982|82071
14600|82983
62086|73865
41859|48741
32046|76765
7011|57487
8403|73018
46550|52593
5488|52842
52644|71115
8254|85414
6509|99171
22909|48677
2492|39360
384|83259
1170|18021
82356|95416
24063|84013
36729|81296
17900|71255
25515|94518
14459|94707
1782|98317
19479|71260
93358|99722
47997|63530
27574|54698
8257|85169
15398|16778
25555|91210
6786|76214
17739|84605
83976|92003
52851|53962
5314|67322
17981|64521
69765|91874
22773|60048
88661|96328
4218|27219
82498|83560
20030|25562
24551|43558
76109|89560
42894|93963
72834|99214
22983|42607
50858|88213
69843|85314
58755|88133
403|81739
13144|72799
46332|70737
32239|60823
9054|19068
33652|74620
18236|43376
37007|58288
23884|98877
33687|71672
395|82417
3714|69086
55855|66707
54139|78049
30261|93889
14723|72869
14693|75360
16417|63338
59024|65809
41439|83630
16265|75953
22773|60069
76008|97910
74602|83538
29458|29474
7476|19005
11894|45506
3642|75077
46293|73942
26177|39657
80821|91651
52674|68600
2429|44696
60418|81198
27460|64238
24509|47098
19324|84231
61927|87181
37113|49560
80934|82490
41375|89031
36799|75626
33418|94088
69912|79785
33862|57233
76256|77550
94936|99982
43105|76517
76052|94485
8184|91351
74569|86504
50979|78360
38408|73129
65013|93170
93424|94398
14883|59594
24762|26124
79366|81580
12960|88138
4968|96125
452|77748
76185|83400
853|44467
10201|55027
62013|80077
19194|95057
49685|54711
40321|45409
27447|65368
11515|77049
25673|81534
49221|93229
99673|99826
58832|81966
40371|41245
41261|98449
5107|84627
69904|80480
94984|95958
94985|95864
7590|9599
60231|96908
31939|85756
50918|83467
42887|94563
13485|44640
4394|12740
77769|82969
71315|94348
38137|95712
19363|81049
69999|72507
28765|87138
65083|87322
61994|81569
52485|84375
60465|77402
43464|46771
76236|79150
3915|52514
8546|61365
55748|75688
7286|34864
57186|87409
30624|63926
49223|92985
27728|42101
39684|98345
7359|28829
55848|67401
51181|61556
53930|95534
60411|81889
63421|94231
44515|90578
23975|91469
983|33756
39781|90280
4132|34535
13103|76362
27666|47262
58741|89449
52334|96950
27114|93083
24110|80277
35286|70253
10698|13867
13769|21137
59042|64609
49450|74317
12918|91767
62016|79931
16770|34177
21070|70499
68244|87278
61888|90530
24032|86838
22574|76735
9137|12377
25759|74573
28795|84733
625|63516
19771|47238
1179|17535
1975|82545
50985|78006
10140|60218
60196|99935
36525|98462
3648|74756
52825|56360
41326|93192
69940|77624
2198|64046
54385|57963
8353|77455
20763|96019
44811|66074
22671|68723
61974|83425
59011|67239
16684|41346
29278|44601
82504|83366
19635|58565
9162|10327
55582|89688
10450|34496
38192|91162
19833|42125
74408|99975
36623|90322
9036|20810
19386|79282
16844|28110
40052|67969
64955|98076
55554|91903
27228|83765
8676|50678
19232|92053
52636|71960
13389|52720
38795|41204
27647|49009
23192|25502
74570|86497
27143|90839
77826|78390
12960|88371
13603|35007
71474|81318
65070|88554
47918|70416
2730|19953
36817|74301
41536|75815
18231|44084
10663|16891
8937|29075
49682|55037
54401|56576
18208|46000
3605|78417
66724|82340
50797|93570
5714|34429
20952|80383
17769|82424
2125|70181
33455|91281
13621|33541
34141|34344
68107|98796
560|69016
66568|95452
27074|96615
68469|68740
23163|27988
24741|28112
5268|71467
14924|56450
62108|72400
7515|16062
18003|63045
50922|83351
35357|64494
49426|76453
428|79994
36870|69982
740|54101
46048|94623
42915|92516
15331|22714
41458|82363
20972|78808
90254|95594
11560|73569
19344|82852
3625|76802
44728|73097
32109|71883
3966|48497
17758|83407
6923|65227
29051|63581
33669|73497
13543|40037
49629|59638
16233|78913
19386|79354
39781|90476
76185|83683
27770|38903
22445|87657
29383|36095
8403|73474
535|71153
30743|54299
21066|71028
66544|97367
230|96485
52621|73340
13552|39317
2299|55827
71271|98240
7189|43173
71318|94340
17572|98871
18384|31476
33617|77902
16365|67989
6742|80297
33501|87494
24625|37759
24160|76355
10237|52358
52502|83238
24043|86068
18481|23483
6566|94908
17581|98170
65060|89524
74620|82426
62053|76932
3878|55874
10546|26719
55722|78284
28730|90362
642|62334
549|70053
33604|79043
46534|54439
18158|50325
25680|81366
55825|69727
46493|57841
6799|75594
41838|50993
14497|92041
8571|59613
25829|69011
5652|39745
24178|74975
3357|99149
20778|94989
35409|60311
7387|26802
41888|46832
8632|54543
25799|71509
63619|78193
79170|98230
68386|75746
38717|47879
41457|82580
35614|43254
16241|78386
12188|21568
12280|13933
23916|96674
18005|63056
11535|75771
19570|64222
27046|99031
921|39222
47962|66943
49435|75862
51128|66413
66657|88207
6855|70990
29270|45534
9117|14315
5628|41764
13810|18045
423|80572
27217|84926
55857|67018
49302|86788
36649|88523
27769|39112
37233|40052
10539|27385
22421|89771
41740|59196
10672|16341
48088|56589
13308|59717
16913|22650
30412|81889
44802|67186
15999|98511
44756|71001
26018|53390
65004|94242
7195|42809
69717|96283
11337|92217
2644|27317
84063|85262
21560|30143
13765|21771
80754|97761
26163|41305
18147|51331
39669|99977
19346|82889
8737|45906
34964|97257
35380|62730
12053|32847
6664|86894
3615|77821
22827|56094
57438|66914
866|43851
50816|92242
29365|37699
90226|97975
22617|73512
49541|67007
8133|96051
27430|67242
36763|79023
58930|74295
22954|45601
41936|42983
12279|14108
13838|15786
38734|46602
25504|96097
19904|36601
27049|98941
46193|82877
19449|74372
46202|82123
46112|89594
35116|84741
54287|66437
43173|71378
264|93841
7011|58126
52358|95479
40280|49361
15088|43114
30559|69772
35166|80611
41838|51100
73113|76752
18108|54586
13040|82008
22315|98617
48052|59628
6007|10398
1131|21896
38464|69005
44472|94611
54005|89881
24539|45089
27261|81307
19878|38796
35549|48768
23192|25868
21068|71086
72884|95800
71273|98440
35202|77591
69774|91775
36820|74343
46384|66976
19860|40275
8327|80016
54185|74962
49247|91601
41592|71492
11311|94481
31794|98304
15080|43796
27241|83068
14532|89323
54310|64465
25546|92679
14464|94963
26139|43467
32558|34968
13003|85161
82441|88922
73096|78106
24331|62466
8457|69264
2528|37076
46267|76779
723|55827
7016|57785
1795|97921
36784|77438
8353|77915
27082|96233
5376|62863
43176|71164
25649|84108
26073|48914
29120|58163
20749|97618
8749|45054
9669|99766
13271|62933
34001|46255
5165|80383
8942|29032
8666|51940
85560|92391
19851|41130
16134|87494
16887|24992
55554|92488
44944|55600
47588|98286
39737|94553
68355|78599
35417|59884
32532|37191
63364|99629
13340|57260
32521|38106
65283|71427
29118|58429
47623|95370
30214|98541
23201|25207
80818|92764
70031|70535
38477|68056
49638|59250
24454|52275
61980|83459
5592|44985
46429|63374
5867|22163
22976|43926
37069|53829
10627|20298
4386|14021
15242|30491
47847|76748
60342|88320
47773|82887
7309|33576
30662|61323
22920|48563
60642|63446
51216|59371
8225|88611
22868|52874
25501|96472
5827|25501
54257|68996
51138|65726
10701|14201
782|51031
7141|47536
15014|49440
11452|82947
17704|88328
49621|60571
58915|75598
20869|87768
18085|56696
36985|60870
54275|67516
22421|90010
60496|75463
5607|43791
35108|85608
16979|17411
74662|79374
3637|76235
36771|78618
33933|52025
22650|71056
2704|22610
33414|95091
30359|86510
5036|91200
54203|73514
46309|73395
14943|55374
49172|97877
57125|93146
25774|73863
29237|48580
46138|87580
16667|43328
30624|64617
10094|64645
4242|26063
55637|85726
46332|71589
68186|92754
60214|99045
20789|94470
2137|69715
51013|76299
27825|34792
4142|34367
82451|88413
32231|62325
76104|90943
36784|77623
17617|95582
18055|59232
25696|80446
20972|79264
35474|55255
18304|38619
38790|42175
46518|56126
21066|71522
13012|84635
19161|98565
30424|81178
51071|71527
65346|66337
38742|46147
35451|57174
19398|78865
93377|99023
34147|34334
5457|56336
77799|81300
79230|93550
28690|94130
47962|67436
13182|70556
68408|74264
17766|83296
44902|59266
41510|78663
8976|26445
43127|75509
23902|98330
23205|25068
41646|67353
71436|85062
77614|96617
94989|96271
43293|61714
68140|96533
94961|98589
57526|59980
33946|51064
63543|84868
46390|66806
6013|10238
28750|89121
65015|93764
32452|43994
24069|84437
61904|89812
13379|54222
13058|80865
37264|37814
7201|42724
27400|70190
60449|79674
32337|53645
2384|49330
41402|87697
82426|90612
55925|61942
2209|63863
49667|57079
27560|56916
38727|47577
58967|71624
37169|45790
33695|72018
38776|43481
38623|56180
43241|66113
5301|69390
46561|52694
16505|56935
7271|36942
23107|33260
57097|95751
60615|65905
2065|75832
43301|61128
17956|67633
11467|81924
52498|84270
23028|39870
1808|97184
49347|83668
4948|98697
55790|73181
52581|77399
50848|90165
8554|61561
31810|97362
252|95276
72973|88778
5419|59623
66854|72293
18007|63432
7078|53022
33488|89244
72989|87376
46247|78833
44872|61881
46447|62235
33751|67407
50896|86078
24553|44422
46482|59319
43264|64265
42972|88502
65004|94749
41909|45653
18123|53791
11506|78706
43061|81106
14817|66044
55873|66209
80786|95615
46546|53991
45021|49493
47575|99656
44800|67833
1306|7828
66658|88592
34028|44390
27497|62167
27682|46812
21142|65400
6621|90970
40126|62565
82394|93172
278|93165
23950|94436
36922|66323
60440|80403
41688|63964
2213|63636
19161|98738
47833|78220
33740|68307
31874|92107
39754|93420
39852|85287
41262|99328
23985|91614
19663|57118
3894|55203
48133|53437
3499|87984
77808|80820
22757|62456
28795|85612
61873|92696
41420|86329
58819|84008
57462|65574
2271|58845
87138|92889
46060|94412
77753|85401
87148|92042
18407|30324
76136|88490
17996|64440
11809|53667
57165|90263
57118|94164
11841|51016
13466|47212
16247|78534
57535|59544
41719|61477
65088|88007
33656|75347
54194|74729
76111|90591
77577|99982
35335|67054
21162|63781
13863|14249
80837|91499
3553|83573
48195|48359
69940|78432
29217|50642
2222|62968
13403|52468
76042|96273
5397|61592
33838|60339
55794|72900
18139|52585
55811|71491
26321|28884
3939|51547
53892|99685
1253|12346
39694|98565
29262|46929
69853|85633
14416|99452
40277|50150
40131|62268
5281|71255
13218|67854
49458|74509
33559|83450
39776|91729
43364|56083
60525|73457
2859|10148
19188|96623
28714|92378
10721|12971
734|55448
30676|60610
8490|67064
5138|83156
14467|95294
29126|58260
25741|77067
13144|74026
15304|25817
32284|58297
28949|72946
57210|86614
27218|85561
76133|88910
41522|77969
17850|76639
29139|57195
19617|61050
17766|83614
55963|59056
16324|72227
60339|89071
66807|76507
38656|53706
23173|28036
33556|83764
35277|71980
52572|78389
3893|55452
33839|60261
60681|60697
33590|80956
23108|33474
50922|84281
18217|46210
7260|38156
14496|92898
9128|14179
71529|77825
54364|60745
30544|71620
61846|95082
27192|87697
1825|96038
11979|39719
4356|17059
44746|72597
24053|86171
13479|46295
7524|16246
13006|85552
21345|48767
7157|46733
13757|23197
23180|27529
61883|91908
19695|54643
69778|91981
54028|88540
3990|47454
32220|63683
79328|85817
61803|98558
52758|62883
23167|28658
5358|64992
19509|70125
36934|65600
3934|52104
2712|22470
88652|98328
5323|67893
6565|95879
9863|84314
3700|71547
32498|40580
21423|42316
62015|80985
18127|53745
8772|43791
39760|93172
80913|85295
38462|69842
13342|57680
90267|95337
38465|69594
18476|24822
58794|86354
25836|69310
12869|96979
57561|57619
3564|82846
26204|38770
38502|66628
38585|59744
19566|65422
41520|78284
27789|38292
47993|65298
23019|40956
49492|71995
2226|62845
41290|97348
28764|88460
42939|91554
10148|60682
41385|89472
55877|66327
2636|28822
25625|86850
32423|46897
14819|66195
5651|40737
6669|87317
85645|85945
36914|67324
51096|69945
8626|55961
3511|87280
1372|2675
14618|82916
6982|61339
3757|66859
7237|40162
18318|37961
23933|96166
16136|88004
39694|98738
42988|87467
96551|98247
49475|73440
19649|58545
54003|90835
46412|65406
13257|64803
37260|38604
13696|28402
15334|23520
19479|72713
26169|41744
33739|68790
55658|84423
466|77912
26067|50218
13492|45317
17757|84550
6547|97482
33978|48968
14745|72404
5906|19614
41331|94021
6724|82795
30875|44373
6805|76071
9964|76044
36870|71045
7592|10774
16964|19347
18298|39684
21416|43040
13102|77744
52808|58865
41472|82300
14974|53440
48011|63840
18453|26825
79256|91887
36985|61488
19513|69900
37089|52858
19976|31472
71393|89167
79284|89771
252|95727
36656|88898
38582|60111
10725|12908
47638|94906
43413|52354
10670|17470
1970|84212
25608|88376
41817|53761
51205|61006
5797|28730
758|53745
65365|65366
71501|80370
39816|88757
62143|70655
46604|49636
33996|47533
90270|95420
60517|74574
60498|76151
14423|99234
54185|75835
19440|76048
98118|99402
10336|45225
7067|54400
30475|77587
10623|21401
19878|39685
5713|35715
53894|99994
57193|88317
13342|57894
38601|58517
6629|90780
28891|78006
3380|98300
17749|85307
38487|67951
49262|91241
3945|51403
24570|43431
47626|95853
29377|37665
4104|38204
2353|52464
37054|55823
8870|35844
72911|94443
41443|84757
41364|91314
13203|69409
57462|65897
19535|68191
11564|74415
41770|57717
49689|55693
33619|78883
13223|67793
8741|46567
7342|31613
21386|45619
52515|83281
41688|64532
14597|84827
27722|44057
24476|51328
35239|75510
63733|69688
4075|40643
14525|90781
10241|53154
34112|37976
72859|98659
11437|84952
38618|57184
35419|60527
6032|9307
13281|63010
58779|87684
11779|56611
66621|92181
22467|87001
24059|85904
42949|90890
7331|32579
28849|81557
62142|70696
61938|87629
24727|30464
46319|73327
65182|80522
93433|94951
22906|50551
2802|15274
19723|52599
60322|90699
27352|74813
66722|83953
44828|66120
3719|70258
94982|97688
74563|88540
24190|75131
35468|56565
93421|96184
52438|89884
27201|87373
5908|19642
44862|63275
72929|93039
27349|75030
3971|49359
65167|81978
52751|63909
21116|68134
11570|74019
19875|40057
58680|96089
19386|80649
25953|59834
20921|84313
15187|35955
13806|19481
49359|83319
2402|48530
43175|72201
30854|46285
13260|64802
33609|79755
8666|52904
16906|24338
7150|47681
57342|75986
30582|68937
5135|83856
36595|94158
26355|26557
11491|80607
22910|50330
3967|49724
41290|97691
19875|40082
87136|93473
55796|73247
15325|24512
17971|67044
38215|90754
875|44231
51227|59252
58917|76349
856|45812
3878|57134
54177|76551
13188|70853
35311|69610
29143|57270
27803|37418
217|98866
35273|72759
26189|40314
77733|87481
63717|71176
7005|59754
7145|48134
9742|94731
16260|78015
79214|95634
37111|51289
10530|29323
73011|86388
30523|73899
16223|81129
32135|71179
17592|98584
46426|64679
33654|76164
5271|72622
21237|58184
5497|53865
4483|6962
13579|38444
20778|96271
23901|99243
57520|61417
48042|61615
36726|83331
29105|60539
22928|48886
50891|87342
46008|99354
8201|91618
32400|49147
19513|70240
23232|23711
13048|82539
5301|70171
52732|65618
8156|95354
1315|7787
13178|71754
10739|12032
39839|87079
2868|9970
4252|26172
82334|98989
43301|61879
31835|96036
38280|85414
2319|55545
79284|90010
28916|76183
74669|79839
18183|49532
41523|78375
40257|52380
66682|87421
58734|91753
22878|53125
8108|99370
24401|57792
63547|85392
46595|50720
8945|29895
71439|85726
63747|68797
49250|92387
21415|43474
487|76549
13844|16510
8462|69975
46637|47226
66793|78128
51123|68007
41900|47171
3582|81822
32462|44111
35495|54521
27371|73440
24291|66947
21015|76659
2887|8437
35381|63936
63685|73973
63431|95055
36824|75242
44434|98985
4943|99953
8276|85454
2711|23053
25679|82760
41692|64413
57364|74322
38248|88131
33393|97859
26337|28153
6525|99707
8516|65532
29478|29596
14901|59882
35578|47574
22657|71489
14455|96903
34075|41276
10388|41251
66540|99137
57076|98238
13026|84412
18518|21803
2109|73037
17678|91526
18001|64717
55879|66508
16582|51422
8544|63224
54131|80533
23117|33295
17894|73588
40106|64972
12074|32406
11591|72497
35218|77554
8280|85150
268|94789
21313|52001
8590|59444
22331|98575
72918|94219
46466|61475
228|98124
38652|54680
25779|74577
12906|94416
35353|66324
46547|54741
63482|91011
13277|63659
10007|72918
11821|53438
38489|68189
18452|27364
27856|33216
11541|76685
44991|52809
24339|62984
27258|82856
63634|78382
19370|82222
49387|81250
5350|66250
88702|94862
38840|39038
30535|73011
29141|57718
49505|71345
13254|65606
20771|97052
1143|22231
7444|23532
30843|47525
46492|59390
29461|31162
52646|72794
19980|31623
22654|71830
54268|69249
40333|46289
68138|97678
51165|64656
66877|71260
16164|86199
11543|76529
38478|69182
36829|74977
60607|67403
43224|68477
16607|49438
36792|78053
254|96036
96568|97301
74593|86195
69973|76497
26310|30515
58919|76455
49462|74951
6968|63067
66787|78790
22354|96769
46502|58529
69903|82296
76113|91120
48120|55303
18147|52720
32259|61059
25911|63647
407|83357
40167|60035
16500|58346
71394|89610
21208|60801
16336|71955
62155|70006
41278|98887
12009|37884
5083|88467
16831|30878
20021|28300
54136|80381
46409|66356
4336|19411
83930|97885
23984|92601
3766|66734
46258|78875
26246|35932
2341|53938
62090|75563
60688|60872
19744|51268
13123|76531
29371|38714
7099|52244
35118|85992
25944|61014
17735|86997
27308|78819
50758|98645
35423|60638
38159|95707
46377|68970
9028|23226
76243|80512
46643|46894
27898|29858
1887|91651
49700|55394
57312|78949
11720|61960
54322|64993
58704|94511
3476|90841
55810|72568
12922|93239
13580|38631
47736|87232
30413|83260
42939|92162
52513|84071
63501|89561
19528|69283
51068|72816
321|90577
88696|95468
7307|35032
87135|93958
19451|75678
32098|74570
46006|99865
38278|85924
36684|87156
29164|55947
43090|79739
61831|97015
8555|62515
11831|52750
7602|10569
24488|50845
28871|80271
3891|56424
11415|87282
17969|67597
36544|98762
13835|17496
38362|78939
42930|93006
68361|79290
10745|11860
72876|97817
10374|42649
63743|69419
54446|54629
28682|95916
23011|42361
55860|68352
55659|85035
17917|71930
40053|69632
16500|58482
27657|49934
21304|53013
10003|73476
5078|89034
1282|10889
7440|24056
30346|88968
26069|50753
27137|93176
15075|45730
1091|26741
5272|72945
77616|97800
21427|42784
36644|90522
21109|69176
82422|92112
37117|51269
74553|89830
58693|95534
16172|85778
43331|59781
66933|66978
5186|80093
4329|20162
10110|64618
26301|31462
15236|32399
61901|91433
685|60476
19344|84635
38401|75728
24302|66315
22691|68978
33398|97786
48187|49929
43331|59753
13334|59181
62035|80293
28866|80724
76243|80602
19988|31231
68183|94214
85578|92240
26077|50144
76279|77616
46321|73845
6045|8832
41346|93555
1800|99037
24552|45657
13559|40527
77685|92009
3946|51992
725|57192
2649|28566
23920|98118
77755|86194
27636|51841
63404|97639
19537|68640
30927|40821
49304|88309
12922|93409
25617|88349
45047|48497
19504|71435
21207|61160
38534|64769
33439|94434
16587|51395
37015|59777
44570|88069
41655|67883
1055|29824
22369|95775
5544|50468
19326|86192
654|63118
23968|94104
20932|83961
68123|99202
58941|74897
57334|77206
20042|26762
25773|75440
45037|49416
28641|99534
24363|61404
36689|86938
15249|31395
39806|90349
23194|27328
5236|76065
1218|16335
44612|84663
49582|65425
25784|74545
43137|76019
21388|46143
33782|66066
80805|95385
3872|58216
12220|20702
1004|34115
82459|89135
36536|99601
9162|12360
38605|58949
3786|65357
9769|93046
11272|99399
8814|41268
3662|75662
62104|74682
22966|46286
2247|62040
77759|86033
24047|87613
66663|89515
39802|90658
36733|83237
30373|86838
7155|47907
74585|87271
8347|80047
27246|84311
58893|78964
49299|88838
42854|99575
33630|78756
29353|40525
24421|56661
32305|57661
77835|79683
15256|30876
14869|62997
19411|79225
41495|81305
17768|84577
66762|81237
68211|92052
3725|70477
33459|92898
8192|92939
57307|79564
82329|99858
29165|56075
24318|65166
2436|46401
26103|48086
8527|65129
32303|57767
41468|83532
16060|95271
52837|57355
3410|96627
30950|39017
29337|41815
46602|50599
33697|73155
20983|79858
44452|97977
27669|49197
52848|56599
24369|61025
30971|37357
27083|97905
38317|83009
19792|47693
13849|16667
16742|38688
30819|49960
28670|97269
41551|76736
19317|87110
44821|67463
16791|34629
20818|93587
8276|86016
22805|59739
29457|31965
23970|94166
12279|15899
80853|91484
60261|96718
33537|86487
7255|39694
8857|37804
46254|79565
47715|89373
9869|84877
59076|63990
37123|51013
49734|52959
46292|76402
54151|79567
5586|47164
11268|99838
68352|80514
19335|85628
13203|70308
91901|91984
13292|62959
39997|74702
21560|32087
63797|65283
33414|96791
14869|63140
63771|67448
68159|96454
38779|44728
7062|55747
36847|74018
40120|64477
65023|94585
22322|99895
830|48733
36920|67933
73064|82548
34112|38875
71372|91911
2235|63197
3559|84379
51102|70406
13025|85114
47608|98330
20751|99265
63602|81505
16149|88002
19269|91199
27443|68071
19720|53760
16461|62115
10434|38074
94988|97864
517|74744
55600|90318
5887|22245
27183|89660
61817|98580
41882|49275
33561|84569
2514|40080
9832|88053
24561|45216
31989|84065
25601|89970
60438|82119
26100|48558
11363|92067
2264|60834
47761|85713
73157|75029
28698|95079
71408|89113
29488|29505
38133|98391
16747|38399
72891|97092
7598|11336
74682|79566
8417|74437
22430|90988
27428|69421
35398|63266
566|70715
46081|94064
32461|44895
27632|52492
17809|81366
7211|43483
28961|73205
59106|61640
55993|57872
23131|32861
553|71805
19622|61966
65273|74071
11364|92010
30748|55963
69929|80850
77635|96555
27152|92276
84047|88645
12009|38454
55888|66602
55880|67268
46521|57525
35093|88554
9060|21097
21622|27012
52565|80272
10302|49084
27370|74210
51053|74577
22841|56958
71607|72551
23090|36288
52774|62808
13010|86506
82409|93520
10344|45637
23966|94681
88779|89072
27300|80108
23174|29308
43385|55761
54051|87898
35398|63333
2337|54860
35713|37185
40396|41702
38412|75280
46362|70795
7228|42138
24724|31724
25972|59210
63664|76486
49170|99827
36657|89879
10147|61996
22389|94500
15412|18237
25977|58805
7051|56820
47776|84497
12128|28671
12035|36390
14887|61814
54334|64453
73130|77225
1084|27816
58906|78185
88670|98095
16329|73187
84041|89096
15078|45945
3565|84048
49628|61967
52809|60093
33811|64029
40155|61791
6812|76692
35145|84377
21143|66877
15106|43669
6081|6311
26231|37823
22441|90210
15281|29130
63528|87921
52584|78785
44536|91359
3977|49871
3577|83080
5023|94132
41960|42992
20960|82085
33566|84349
71301|98146
79235|94926
55833|71182
746|55941
76088|93980
32409|49393
19495|72663
35094|88679
17927|71738
80890|88627
62032|80969
4395|15228
60663|63505
29420|35335
38204|92715
57184|90117
40123|64485
52631|74818
32250|62603
21337|50837
73007|87537
3507|88938
36847|74249
51153|66424
15192|36581
29385|38259
38454|71949
35127|85915
90332|91363
44679|79547
14766|71977
22620|75462
21619|27469
55811|73034
19598|64140
660|63127
21285|55183
3656|76605
66747|82862
93452|94527
6648|90410
54261|70637
35623|44748
6962|64377
77648|95764
30394|85622
23123|33741
5403|62693
69919|81896
34993|97119
22655|72578
38385|77728
85622|89310
54184|77181
57196|89339
22375|95814
36877|71822
21425|43593
3493|90175
32464|44857
46320|74480
73085|81300
2100|74726
61837|97376
10569|27167
19411|79727
39738|96494
13653|33330
11602|72493
13572|40059
17593|99539
22742|65386
39863|86104
68279|86957
27844|35120
18300|40901
12280|16265
60594|69367
3377|99843
18530|21815
25585|91618
22738|65763
77828|80769
10475|34998
1313|9021
46372|70248
38538|65093
5480|56386
9042|22888
35507|54549
63771|67815
27638|52305
957|38574
26155|44324
10391|41986
24539|47384
57208|88268
88713|94814
40169|60798
74664|81255
43173|73608
20868|89879
16945|22325
11490|81869
51282|55857
17956|69489
5502|54581
52885|53887
10204|57524
26063|51919
8894|35181
76165|87694
15172|38393
8880|36366
27883|31941
15063|47442
42931|93670
54224|73836
19363|83759
39823|89485
46566|54097
38482|69719
5009|95509
1223|16537
5893|22156
27436|69117
25679|83882
41345|94336
9203|9570
31982|85027
2353|53824
6768|80593
29480|30549
12030|37090
15396|19860
24102|83707
49413|80080
39714|98645
32310|57796
62217|65911
36658|90125
26092|49614
1171|20877
22667|71700
11402|89197
24534|47867
51276|56544
18089|58511
2594|33851
26306|31808
87206|89001
46598|51521
50899|87845
3451|93801
52510|85212
36950|65858
66722|85245
7637|8527
29227|51534
12936|92979
32589|34621
47758|86298
23043|40521
58788|88322
90302|94140
8273|86828
2715|23847
88709|95283
16587|52133
30576|70718
44455|98424
2954|4015
16070|95054
30569|71288
35096|88766
35703|38382
51313|53389
55494|99591
53974|94678
47671|93627
51077|72978
10250|53823
55601|90713
37186|46367
9885|84117
27108|96422
31905|91499
35257|75418
38194|93786
13188|72135
10715|15243
5410|62345
13621|36198
13603|37692
19354|84656
74573|88883
32559|37156
57577|57782
25763|76951
16336|73001
9079|19951
66639|92072
5566|49414
6877|71660
27270|82951
25532|96140
33783|66745
2192|67319
71306|98113
32259|62167
14547|90442
45049|49187
38521|66719
5103|87848
59049|66838
266|96112
54354|63329
58820|85874
10203|57788
66867|73309
52833|58494
22483|87106
235|98695
52842|57750
32120|73705
80902|88097
32568|36528
58749|91756
24767|28659
7053|57108
91903|92488
65129|86540
1852|95572
27817|37591
14619|84499
8519|66496
36762|81613
6047|9548
68164|96771
7102|53060
2549|37733
19254|93004
38727|49569
27900|30731
57333|78242
20840|92431
57205|88867
85542|96160
18160|52782
59037|67780
13654|33555
18456|28204
41688|66068
23979|94115
3475|91978
19357|84489
30491|77919
23991|93123
51055|74943
21575|31457
32559|37333
13866|15948
31022|33837
21511|36767
13261|66203
6959|64978
7300|36676
23959|95732
20132|20197
8135|98435
45064|47962
1803|99704
38133|98958
79414|80436
52569|80381
647|64595
5739|35182
50782|97633
8958|30135
71474|84107
82398|94907
14439|99536
33455|94099
760|55226
28909|78191
30315|92572
9103|18124
16017|99632
20751|99929
15272|30406
60415|84664
46385|69492
2793|17567
16989|18965
28935|76036
8442|73007
31959|87206
32479|44046
18482|26094
57095|98098
17659|94457
14850|65456
30469|79757
16540|56258
37167|48121
36703|86634
38600|60254
63730|71716
63391|99858
8730|49108
41481|83279
44654|82050
13506|45915
9999|74879
25721|80635
47811|82158
15389|20710
93416|98090
52382|96101
4221|30166
10517|31876
560|71887
13242|67842
63457|94362
57462|67668
38199|93529
8551|64008
9752|95400
41516|80466
68339|82293
3898|56979
50948|83935
27525|62064
27765|42144
3677|75334
16748|39033
55879|67872
57333|78285
40045|71472
20001|31164
39789|92714
65055|92693
4130|37754
17773|85004
12058|35069
73172|74345
4220|30282
16529|57195
51021|77898
14610|85437
88788|88954
657|63880
77748|87762
516|75584
61853|96371
29194|54575
34056|44233
10291|50683
91875|94880
2082|76687
47859|78243
22680|70974
20799|96027
47898|74997
21389|47051
36933|67600
69821|90367
51019|78226
49666|59453
27621|54146
777|53948
27667|50331
37033|59411
8894|35619
36871|72829
12978|89835
74695|79247
59069|65465
45070|47685
60625|67383
19604|64167
35675|41044
29301|45807
849|47994
68420|75739
6086|6534
38680|53766
39735|97251
9041|23430
4075|42386
46632|49089
22758|64585
2591|34487
71588|74985
79276|92209
48146|54488
21302|54350
15453|15516
2518|40562
16555|55121
30841|49015
23986|93701
73027|86603
55646|87454
719|58825
41870|51208
74475|97432
5756|33966
57307|80550
82519|85138
12995|88516
11864|51320
9115|17342
6852|74098
32285|60343
